REGION_CORTO;COD_COMUNA_FINAL;FECHA_INMUNIZACION;SUM_of_SUM_of_1aDOSIS;SUM_of_SUM_of_2aDOSIS;SUM_of_SUM_of_ÚnicaDOSIS;SUM_of_Refuerzo_DOSIS;SUM_of_4_Dosis
" Valparaíso";5101;05/03/2021;1;;;;
Libertador B. O'Higgins;6101;05/03/2021;1;;;;
Libertador B. O'Higgins;6108;05/03/2021;;1;;;
Maule;7401;05/03/2021;1;;;;
Bíobío;8301;05/03/2021;1;;;;
" La Araucanía";9109;05/03/2021;;1;;;
" La Araucanía";9115;05/03/2021;1;;;;
" Los Lagos";10101;05/03/2021;3;;;;
" Los Lagos";10109;05/03/2021;1;;;;
" Los Lagos";10208;05/03/2021;1;;;;
" Magallanes y  La Antártica Chilena";12101;05/03/2021;1;;;;
Metropolitana  Santiago;13113;05/03/2021;2;;;;
Metropolitana  Santiago;13114;05/03/2021;1;;;;
Metropolitana  Santiago;13118;05/03/2021;;1;;;
Metropolitana  Santiago;13123;05/03/2021;1;;;;
Metropolitana  Santiago;13501;05/03/2021;1;;;;
" Arica y Parinacota";15101;05/03/2021;2;;;;
" Ñuble";16301;05/03/2021;2;;;;
Metropolitana  Santiago;13119;06/03/2021;1;;;;
Metropolitana  Santiago;13132;07/03/2021;1;;;;
" Tarapacá";1101;08/03/2021;1;;;;
" Atacama";3101;08/03/2021;1;;;;
" Coquimbo";4101;08/03/2021;1;;;;
" Coquimbo";4102;08/03/2021;2;;;;
" Coquimbo";4301;08/03/2021;1;;;;
" Valparaíso";5109;08/03/2021;1;;;;
" Valparaíso";5701;08/03/2021;2;;;;
Libertador B. O'Higgins;6101;08/03/2021;5;;;;
Libertador B. O'Higgins;6305;08/03/2021;1;;;;
Maule;7101;08/03/2021;3;;;;
Maule;7301;08/03/2021;;1;;;
Maule;7401;08/03/2021;1;;;;
Bíobío;8101;08/03/2021;1;;;;
Bíobío;8107;08/03/2021;1;;;;
Bíobío;8108;08/03/2021;3;;;;
Bíobío;8110;08/03/2021;1;;;;
Bíobío;8112;08/03/2021;1;;;;
Bíobío;8301;08/03/2021;2;;;;
" La Araucanía";9101;08/03/2021;3;;;;
" La Araucanía";9120;08/03/2021;;1;;;
" Los Lagos";10101;08/03/2021;;1;;;
" Los Lagos";10301;08/03/2021;3;;;;
" Aisén Gral. C. Ibáñez Campo";11101;08/03/2021;1;;;;
Metropolitana  Santiago;13105;08/03/2021;;1;;;
Metropolitana  Santiago;13112;08/03/2021;;2;;;
Metropolitana  Santiago;13113;08/03/2021;2;1;;;
Metropolitana  Santiago;13114;08/03/2021;9;;;;
Metropolitana  Santiago;13115;08/03/2021;1;;;;
Metropolitana  Santiago;13118;08/03/2021;4;;;;
Metropolitana  Santiago;13120;08/03/2021;1;2;;;
Metropolitana  Santiago;13123;08/03/2021;1;;;;
Metropolitana  Santiago;13128;08/03/2021;;1;;;
Metropolitana  Santiago;13132;08/03/2021;4;;;;
Metropolitana  Santiago;13401;08/03/2021;1;;;;
" Arica y Parinacota";15101;08/03/2021;6;;;;
" Ñuble";16101;08/03/2021;1;;;;
" Tarapacá";1101;09/03/2021;2;;;;
" Tarapacá";1107;09/03/2021;1;;;;
" Atacama";3101;09/03/2021;1;;;;
" Atacama";3301;09/03/2021;1;;;;
" Coquimbo";4101;09/03/2021;1;;;;
" Coquimbo";4102;09/03/2021;2;;;;
" Valparaíso";5101;09/03/2021;1;;;;
" Valparaíso";5109;09/03/2021;2;;;;
" Valparaíso";5301;09/03/2021;2;;;;
" Valparaíso";5402;09/03/2021;1;;;;
" Valparaíso";5601;09/03/2021;1;;;;
" Valparaíso";5701;09/03/2021;2;;;;
" Valparaíso";5804;09/03/2021;1;;;;
Libertador B. O'Higgins;6101;09/03/2021;4;;;;
Libertador B. O'Higgins;6310;09/03/2021;1;;;;
Maule;7101;09/03/2021;2;;;;
Maule;7102;09/03/2021;1;;;;
Maule;7301;09/03/2021;5;;;;
Bíobío;8101;09/03/2021;2;;;;
Bíobío;8108;09/03/2021;1;;;;
" La Araucanía";9101;09/03/2021;2;;;;
" La Araucanía";9111;09/03/2021;1;;;;
Metropolitana  Santiago;13101;09/03/2021;2;;;;
Metropolitana  Santiago;13104;09/03/2021;4;;;;
Metropolitana  Santiago;13107;09/03/2021;1;;;;
Metropolitana  Santiago;13108;09/03/2021;3;;;;
Metropolitana  Santiago;13110;09/03/2021;3;;;;
Metropolitana  Santiago;13111;09/03/2021;3;;;;
Metropolitana  Santiago;13113;09/03/2021;1;;;;
Metropolitana  Santiago;13114;09/03/2021;4;;;;
Metropolitana  Santiago;13115;09/03/2021;4;;;;
Metropolitana  Santiago;13116;09/03/2021;1;;;;
Metropolitana  Santiago;13118;09/03/2021;1;;;;
Metropolitana  Santiago;13119;09/03/2021;;3;;;
Metropolitana  Santiago;13120;09/03/2021;1;;;;
Metropolitana  Santiago;13122;09/03/2021;3;;;;
Metropolitana  Santiago;13127;09/03/2021;;2;;;
Metropolitana  Santiago;13128;09/03/2021;1;;;;
Metropolitana  Santiago;13130;09/03/2021;1;;;;
Metropolitana  Santiago;13131;09/03/2021;1;;;;
Metropolitana  Santiago;13132;09/03/2021;1;;;;
Metropolitana  Santiago;13201;09/03/2021;11;;;;
Metropolitana  Santiago;13301;09/03/2021;1;;;;
Metropolitana  Santiago;13401;09/03/2021;2;1;;;
Metropolitana  Santiago;13404;09/03/2021;1;;;;
Metropolitana  Santiago;13501;09/03/2021;;1;;;
" Los Ríos";14101;09/03/2021;1;;;;
" Ñuble";16101;09/03/2021;6;;;;
" Ñuble";16301;09/03/2021;1;;;;
" Tarapacá";1101;10/03/2021;1;1;;;
" Antofagasta";2101;10/03/2021;;1;;;
" Coquimbo";4101;10/03/2021;4;;;;
" Coquimbo";4102;10/03/2021;2;;;;
" Coquimbo";4301;10/03/2021;1;;;;
" Valparaíso";5109;10/03/2021;4;;;;
" Valparaíso";5301;10/03/2021;1;;;;
" Valparaíso";5501;10/03/2021;1;;;;
" Valparaíso";5701;10/03/2021;1;;;;
" Valparaíso";5801;10/03/2021;2;;;;
" Valparaíso";5804;10/03/2021;1;;;;
Libertador B. O'Higgins;6101;10/03/2021;;1;;;
Libertador B. O'Higgins;6108;10/03/2021;2;;;;
Libertador B. O'Higgins;6116;10/03/2021;10;;;;
Maule;7101;10/03/2021;7;;;;
Maule;7102;10/03/2021;3;;;;
Maule;7301;10/03/2021;1;;;;
Maule;7307;10/03/2021;;1;;;
Bíobío;8103;10/03/2021;1;;;;
Bíobío;8106;10/03/2021;1;;;;
" La Araucanía";9101;10/03/2021;4;;;;
" Los Lagos";10109;10/03/2021;1;;;;
Metropolitana  Santiago;13101;10/03/2021;1;;;;
Metropolitana  Santiago;13104;10/03/2021;2;;;;
Metropolitana  Santiago;13108;10/03/2021;2;;;;
Metropolitana  Santiago;13110;10/03/2021;2;;;;
Metropolitana  Santiago;13111;10/03/2021;1;;;;
Metropolitana  Santiago;13112;10/03/2021;;1;;;
Metropolitana  Santiago;13113;10/03/2021;2;;;;
Metropolitana  Santiago;13114;10/03/2021;4;;;;
Metropolitana  Santiago;13115;10/03/2021;1;;;;
Metropolitana  Santiago;13119;10/03/2021;6;;;;
Metropolitana  Santiago;13120;10/03/2021;5;;;;
Metropolitana  Santiago;13122;10/03/2021;3;;;;
Metropolitana  Santiago;13123;10/03/2021;2;;;;
Metropolitana  Santiago;13125;10/03/2021;1;;;;
Metropolitana  Santiago;13129;10/03/2021;;3;;;
Metropolitana  Santiago;13131;10/03/2021;1;;;;
Metropolitana  Santiago;13201;10/03/2021;3;;;;
" Los Ríos";14101;10/03/2021;1;;;;
" Los Ríos";14108;10/03/2021;;1;;;
" Los Ríos";14204;10/03/2021;1;;;;
" Ñuble";16101;10/03/2021;1;;;;
" Ñuble";16207;10/03/2021;1;;;;
" Ñuble";16301;10/03/2021;1;;;;
" Tarapacá";1101;11/03/2021;3;;;;
" Tarapacá";1107;11/03/2021;1;;;;
" Coquimbo";4101;11/03/2021;6;;;;
" Valparaíso";5109;11/03/2021;1;;;;
" Valparaíso";5502;11/03/2021;1;;;;
" Valparaíso";5801;11/03/2021;1;;;;
Libertador B. O'Higgins;6101;11/03/2021;1;;;;
Maule;7101;11/03/2021;1;;;;
Maule;7301;11/03/2021;1;;;;
Bíobío;8101;11/03/2021;2;;;;
Bíobío;8110;11/03/2021;1;1;;;
Bíobío;8112;11/03/2021;1;;;;
Bíobío;8203;11/03/2021;2;;;;
Bíobío;8301;11/03/2021;1;1;;;
Bíobío;8304;11/03/2021;3;;;;
" La Araucanía";9101;11/03/2021;2;;;;
" La Araucanía";9116;11/03/2021;1;;;;
" La Araucanía";9205;11/03/2021;;1;;;
" Los Lagos";10101;11/03/2021;1;1;;;
" Los Lagos";10201;11/03/2021;1;1;;;
" Los Lagos";10205;11/03/2021;2;;;;
" Los Lagos";10301;11/03/2021;1;;;;
" Los Lagos";10401;11/03/2021;;1;;;
" Aisén Gral. C. Ibáñez Campo";11101;11/03/2021;1;;;;
" Magallanes y  La Antártica Chilena";12101;11/03/2021;2;;;;
Metropolitana  Santiago;13108;11/03/2021;1;;;;
Metropolitana  Santiago;13110;11/03/2021;1;;;;
Metropolitana  Santiago;13111;11/03/2021;2;;;;
Metropolitana  Santiago;13113;11/03/2021;1;;;;
Metropolitana  Santiago;13115;11/03/2021;1;;;;
Metropolitana  Santiago;13118;11/03/2021;1;;;;
Metropolitana  Santiago;13119;11/03/2021;3;;;;
Metropolitana  Santiago;13121;11/03/2021;1;;;;
Metropolitana  Santiago;13127;11/03/2021;;1;;;
Metropolitana  Santiago;13130;11/03/2021;1;;;;
Metropolitana  Santiago;13201;11/03/2021;4;;;;
Metropolitana  Santiago;13303;11/03/2021;;1;;;
Metropolitana  Santiago;13401;11/03/2021;2;1;;;
Metropolitana  Santiago;13402;11/03/2021;1;;;;
" Los Ríos";14101;11/03/2021;2;;;;
" Los Ríos";14107;11/03/2021;1;;;;
" Ñuble";16107;11/03/2021;;1;;;
" Tarapacá";1101;12/03/2021;2;;;;
" Antofagasta";2101;12/03/2021;;1;;;
" Coquimbo";4101;12/03/2021;2;;;;
" Coquimbo";4103;12/03/2021;1;;;;
" Coquimbo";4106;12/03/2021;1;;;;
" Valparaíso";5103;12/03/2021;4;;;;
" Valparaíso";5501;12/03/2021;1;;;;
Libertador B. O'Higgins;6103;12/03/2021;1;;;;
Bíobío;8101;12/03/2021;2;;;;
Bíobío;8112;12/03/2021;1;;;;
" La Araucanía";9101;12/03/2021;3;;;;
" La Araucanía";9102;12/03/2021;1;;;;
" La Araucanía";9118;12/03/2021;;1;;;
Metropolitana  Santiago;13119;12/03/2021;;3;;;
Metropolitana  Santiago;13120;12/03/2021;2;;;;
Metropolitana  Santiago;13121;12/03/2021;2;;;;
Metropolitana  Santiago;13201;12/03/2021;4;;;;
Metropolitana  Santiago;13401;12/03/2021;43;;;;
Metropolitana  Santiago;13602;12/03/2021;;1;;;
" Los Ríos";14101;12/03/2021;1;1;;;
" Arica y Parinacota";15101;12/03/2021;1;;;;
" Ñuble";16101;12/03/2021;;1;;;
Bíobío;8301;13/03/2021;1;;;;
Metropolitana  Santiago;13117;13/03/2021;1;;;;
Metropolitana  Santiago;13401;13/03/2021;1;;;;
Metropolitana  Santiago;13605;13/03/2021;;1;;;
Maule;7101;14/03/2021;1;;;;
Metropolitana  Santiago;13101;14/03/2021;1;;;;
" Tarapacá";1101;15/03/2021;2;;;;
" Tarapacá";1107;15/03/2021;1;;;;
" Antofagasta";2101;15/03/2021;10;;;;
" Antofagasta";2104;15/03/2021;1;;;;
" Antofagasta";2201;15/03/2021;7;;;;
" Atacama";3101;15/03/2021;7;;;;
" Atacama";3102;15/03/2021;1;;;;
" Coquimbo";4101;15/03/2021;14;;;;
" Coquimbo";4102;15/03/2021;3;;;;
" Coquimbo";4301;15/03/2021;1;;;;
" Valparaíso";5101;15/03/2021;2;;;;
" Valparaíso";5103;15/03/2021;3;;;;
" Valparaíso";5109;15/03/2021;2;;;;
" Valparaíso";5701;15/03/2021;1;;;;
" Valparaíso";5801;15/03/2021;1;;;;
Libertador B. O'Higgins;6101;15/03/2021;3;;;;
Libertador B. O'Higgins;6115;15/03/2021;8;;;;
Libertador B. O'Higgins;6306;15/03/2021;4;;;;
Maule;7101;15/03/2021;8;;;;
Maule;7109;15/03/2021;1;;;;
Maule;7401;15/03/2021;2;;;;
Bíobío;8101;15/03/2021;1;;;;
Bíobío;8102;15/03/2021;1;;;;
Bíobío;8110;15/03/2021;10;;;;
Bíobío;8203;15/03/2021;1;;;;
Bíobío;8205;15/03/2021;1;;;;
Bíobío;8301;15/03/2021;3;;;;
" La Araucanía";9101;15/03/2021;3;;;;
" La Araucanía";9112;15/03/2021;1;;;;
" La Araucanía";9120;15/03/2021;1;;;;
" La Araucanía";9201;15/03/2021;1;;;;
" La Araucanía";9205;15/03/2021;;1;;;
" La Araucanía";9211;15/03/2021;1;;;;
" Los Lagos";10101;15/03/2021;8;;;;
" Los Lagos";10201;15/03/2021;5;;;;
" Los Lagos";10202;15/03/2021;2;;;;
" Los Lagos";10301;15/03/2021;3;;;;
" Aisén Gral. C. Ibáñez Campo";11101;15/03/2021;3;;;;
Metropolitana  Santiago;13101;15/03/2021;2;;;;
Metropolitana  Santiago;13104;15/03/2021;1;;;;
Metropolitana  Santiago;13110;15/03/2021;;1;;;
Metropolitana  Santiago;13111;15/03/2021;3;;;;
Metropolitana  Santiago;13113;15/03/2021;5;;;;
Metropolitana  Santiago;13115;15/03/2021;1;;;;
Metropolitana  Santiago;13118;15/03/2021;1;;;;
Metropolitana  Santiago;13120;15/03/2021;2;;;;
Metropolitana  Santiago;13123;15/03/2021;1;2;;;
Metropolitana  Santiago;13127;15/03/2021;1;;;;
Metropolitana  Santiago;13129;15/03/2021;2;;;;
Metropolitana  Santiago;13131;15/03/2021;1;;;;
Metropolitana  Santiago;13132;15/03/2021;1;;;;
Metropolitana  Santiago;13201;15/03/2021;4;;;;
Metropolitana  Santiago;13404;15/03/2021;1;;;;
" Los Ríos";14101;15/03/2021;4;;;;
" Los Ríos";14204;15/03/2021;2;;;;
" Arica y Parinacota";15101;15/03/2021;7;;;;
" Ñuble";16101;15/03/2021;5;;;;
" Ñuble";16102;15/03/2021;1;;;;
" Ñuble";16103;15/03/2021;1;;;;
" Ñuble";16107;15/03/2021;1;;;;
" Ñuble";16109;15/03/2021;1;;;;
" Tarapacá";1101;16/03/2021;6;;;;
" Tarapacá";1107;16/03/2021;3;;;;
" Antofagasta";2101;16/03/2021;16;1;;;
" Antofagasta";2201;16/03/2021;6;;;;
" Atacama";3101;16/03/2021;7;;;;
" Atacama";3102;16/03/2021;1;;;;
" Atacama";3103;16/03/2021;;1;;;
" Atacama";3301;16/03/2021;12;;;;
" Atacama";3304;16/03/2021;3;;;;
" Coquimbo";4101;16/03/2021;15;;;;
" Coquimbo";4102;16/03/2021;1;;;;
" Valparaíso";5103;16/03/2021;1;;;;
" Valparaíso";5109;16/03/2021;3;;;;
" Valparaíso";5601;16/03/2021;1;;;;
" Valparaíso";5701;16/03/2021;4;1;;;
" Valparaíso";5801;16/03/2021;2;;;;
Libertador B. O'Higgins;6101;16/03/2021;9;;;;
Libertador B. O'Higgins;6109;16/03/2021;10;;;;
Libertador B. O'Higgins;6110;16/03/2021;2;;;;
Libertador B. O'Higgins;6115;16/03/2021;4;;;;
Libertador B. O'Higgins;6117;16/03/2021;1;;;;
Libertador B. O'Higgins;6204;16/03/2021;5;;;;
Libertador B. O'Higgins;6306;16/03/2021;5;;;;
Libertador B. O'Higgins;6308;16/03/2021;5;;;;
Maule;7101;16/03/2021;7;;;;
Maule;7102;16/03/2021;3;;;;
Maule;7109;16/03/2021;1;;;;
Maule;7301;16/03/2021;1;;;;
Maule;7401;16/03/2021;2;;;;
Bíobío;8101;16/03/2021;2;;;;
Bíobío;8102;16/03/2021;3;;;;
Bíobío;8106;16/03/2021;1;;;;
Bíobío;8108;16/03/2021;3;;;;
Bíobío;8110;16/03/2021;8;;;;
Bíobío;8205;16/03/2021;5;;;;
Bíobío;8301;16/03/2021;7;;;;
Bíobío;8311;16/03/2021;1;;;;
" La Araucanía";9101;16/03/2021;12;;;;
" La Araucanía";9111;16/03/2021;1;;;;
" La Araucanía";9112;16/03/2021;1;;;;
" La Araucanía";9201;16/03/2021;1;;;;
" La Araucanía";9211;16/03/2021;9;;;;
" Los Lagos";10101;16/03/2021;21;;;;
" Los Lagos";10102;16/03/2021;1;;;;
" Los Lagos";10201;16/03/2021;7;;;;
" Los Lagos";10205;16/03/2021;2;;;;
" Los Lagos";10208;16/03/2021;1;;;;
" Los Lagos";10301;16/03/2021;1;;;;
" Aisén Gral. C. Ibáñez Campo";11101;16/03/2021;3;;;;
" Aisén Gral. C. Ibáñez Campo";11201;16/03/2021;1;;;;
" Magallanes y  La Antártica Chilena";12101;16/03/2021;2;;;;
" Magallanes y  La Antártica Chilena";12103;16/03/2021;;1;;;
Metropolitana  Santiago;13101;16/03/2021;3;;;;
Metropolitana  Santiago;13102;16/03/2021;3;;;;
Metropolitana  Santiago;13103;16/03/2021;1;;;;
Metropolitana  Santiago;13104;16/03/2021;5;;;;
Metropolitana  Santiago;13105;16/03/2021;;1;;;
Metropolitana  Santiago;13108;16/03/2021;1;;;;
Metropolitana  Santiago;13113;16/03/2021;5;;;;
Metropolitana  Santiago;13114;16/03/2021;3;;;;
Metropolitana  Santiago;13115;16/03/2021;4;;;;
Metropolitana  Santiago;13116;16/03/2021;1;;;;
Metropolitana  Santiago;13117;16/03/2021;4;;;;
Metropolitana  Santiago;13118;16/03/2021;4;;;;
Metropolitana  Santiago;13119;16/03/2021;2;;;;
Metropolitana  Santiago;13120;16/03/2021;3;;;;
Metropolitana  Santiago;13122;16/03/2021;1;;;;
Metropolitana  Santiago;13123;16/03/2021;4;1;;;
Metropolitana  Santiago;13124;16/03/2021;5;;;;
Metropolitana  Santiago;13126;16/03/2021;4;;;;
Metropolitana  Santiago;13127;16/03/2021;3;;;;
Metropolitana  Santiago;13128;16/03/2021;4;;;;
Metropolitana  Santiago;13129;16/03/2021;3;;;;
Metropolitana  Santiago;13130;16/03/2021;1;;;;
Metropolitana  Santiago;13201;16/03/2021;5;;;;
Metropolitana  Santiago;13401;16/03/2021;3;;;;
Metropolitana  Santiago;13402;16/03/2021;2;;;;
Metropolitana  Santiago;13404;16/03/2021;2;;;;
Metropolitana  Santiago;13501;16/03/2021;11;;;;
Metropolitana  Santiago;13601;16/03/2021;4;;;;
" Los Ríos";14101;16/03/2021;3;;;;
" Los Ríos";14201;16/03/2021;1;;;;
" Los Ríos";14202;16/03/2021;1;;;;
" Los Ríos";14204;16/03/2021;2;;;;
" Arica y Parinacota";15101;16/03/2021;5;;;;
" Ñuble";16101;16/03/2021;8;;;;
" Ñuble";16105;16/03/2021;1;;;;
" Ñuble";16109;16/03/2021;2;;;;
" Ñuble";16201;16/03/2021;1;;;;
" Tarapacá";1107;17/03/2021;1;;;;
" Antofagasta";2101;17/03/2021;18;;;;
" Antofagasta";2201;17/03/2021;4;;;;
" Atacama";3101;17/03/2021;15;;;;
" Atacama";3102;17/03/2021;1;;;;
" Atacama";3202;17/03/2021;2;;;;
" Atacama";3301;17/03/2021;11;;;;
" Coquimbo";4101;17/03/2021;12;;;;
" Coquimbo";4102;17/03/2021;9;;;;
" Coquimbo";4301;17/03/2021;1;;;;
" Valparaíso";5103;17/03/2021;9;;;;
" Valparaíso";5109;17/03/2021;7;1;;;
" Valparaíso";5301;17/03/2021;4;;;;
" Valparaíso";5501;17/03/2021;2;;;;
" Valparaíso";5502;17/03/2021;1;;;;
" Valparaíso";5601;17/03/2021;1;;;;
" Valparaíso";5605;17/03/2021;2;;;;
" Valparaíso";5701;17/03/2021;1;;;;
" Valparaíso";5801;17/03/2021;2;;;;
" Valparaíso";5804;17/03/2021;3;;;;
Libertador B. O'Higgins;6101;17/03/2021;21;;;;
Libertador B. O'Higgins;6104;17/03/2021;1;;;;
Libertador B. O'Higgins;6107;17/03/2021;17;;;;
Libertador B. O'Higgins;6110;17/03/2021;1;;;;
Libertador B. O'Higgins;6111;17/03/2021;9;;;;
Libertador B. O'Higgins;6114;17/03/2021;10;;;;
Libertador B. O'Higgins;6115;17/03/2021;1;;;;
Libertador B. O'Higgins;6117;17/03/2021;2;;;;
Libertador B. O'Higgins;6204;17/03/2021;4;;;;
Libertador B. O'Higgins;6206;17/03/2021;4;;;;
Libertador B. O'Higgins;6301;17/03/2021;1;;;;
Libertador B. O'Higgins;6302;17/03/2021;3;;;;
Libertador B. O'Higgins;6305;17/03/2021;9;;;;
Libertador B. O'Higgins;6306;17/03/2021;2;;;;
Libertador B. O'Higgins;6307;17/03/2021;15;;;;
Libertador B. O'Higgins;6308;17/03/2021;3;;;;
Libertador B. O'Higgins;6310;17/03/2021;11;;;;
Maule;7101;17/03/2021;28;;;;
Maule;7102;17/03/2021;3;;;;
Maule;7301;17/03/2021;5;;;;
Maule;7401;17/03/2021;1;;;;
Bíobío;8101;17/03/2021;3;;;;
Bíobío;8102;17/03/2021;4;;;;
Bíobío;8103;17/03/2021;2;;;;
Bíobío;8107;17/03/2021;1;;;;
Bíobío;8108;17/03/2021;3;;;;
Bíobío;8110;17/03/2021;14;;;;
Bíobío;8111;17/03/2021;1;;;;
Bíobío;8112;17/03/2021;2;;;;
Bíobío;8202;17/03/2021;2;;;;
Bíobío;8205;17/03/2021;2;;;;
Bíobío;8207;17/03/2021;1;;;;
Bíobío;8301;17/03/2021;5;;;;
Bíobío;8306;17/03/2021;1;;;;
Bíobío;8311;17/03/2021;2;;;;
" La Araucanía";9101;17/03/2021;17;;;;
" La Araucanía";9102;17/03/2021;1;;;;
" La Araucanía";9111;17/03/2021;2;;;;
" La Araucanía";9112;17/03/2021;4;;;;
" La Araucanía";9201;17/03/2021;2;;;;
" La Araucanía";9211;17/03/2021;5;;;;
" Los Lagos";10101;17/03/2021;11;;;;
" Los Lagos";10109;17/03/2021;1;;;;
" Los Lagos";10201;17/03/2021;3;;;;
" Los Lagos";10202;17/03/2021;1;;;;
" Los Lagos";10203;17/03/2021;1;;;;
" Los Lagos";10301;17/03/2021;5;;;;
" Los Lagos";10304;17/03/2021;3;;;;
" Los Lagos";10401;17/03/2021;1;;;;
" Aisén Gral. C. Ibáñez Campo";11101;17/03/2021;1;;;;
" Magallanes y  La Antártica Chilena";12101;17/03/2021;5;1;;;
Metropolitana  Santiago;13101;17/03/2021;4;;;;
Metropolitana  Santiago;13102;17/03/2021;1;;;;
Metropolitana  Santiago;13103;17/03/2021;3;;;;
Metropolitana  Santiago;13104;17/03/2021;4;;;;
Metropolitana  Santiago;13105;17/03/2021;1;;;;
Metropolitana  Santiago;13106;17/03/2021;1;;;;
Metropolitana  Santiago;13108;17/03/2021;1;;;;
Metropolitana  Santiago;13109;17/03/2021;1;;;;
Metropolitana  Santiago;13110;17/03/2021;1;;;;
Metropolitana  Santiago;13111;17/03/2021;5;;;;
Metropolitana  Santiago;13112;17/03/2021;1;;;;
Metropolitana  Santiago;13113;17/03/2021;5;;;;
Metropolitana  Santiago;13114;17/03/2021;1;;;;
Metropolitana  Santiago;13115;17/03/2021;7;;;;
Metropolitana  Santiago;13117;17/03/2021;7;;;;
Metropolitana  Santiago;13119;17/03/2021;6;1;;;
Metropolitana  Santiago;13120;17/03/2021;1;1;;;
Metropolitana  Santiago;13121;17/03/2021;2;;;;
Metropolitana  Santiago;13122;17/03/2021;3;;;;
Metropolitana  Santiago;13123;17/03/2021;3;1;;;
Metropolitana  Santiago;13124;17/03/2021;12;;;;
Metropolitana  Santiago;13126;17/03/2021;1;1;;;
Metropolitana  Santiago;13127;17/03/2021;3;;;;
Metropolitana  Santiago;13128;17/03/2021;19;;;;
Metropolitana  Santiago;13129;17/03/2021;2;;;;
Metropolitana  Santiago;13131;17/03/2021;1;;;;
Metropolitana  Santiago;13132;17/03/2021;1;;;;
Metropolitana  Santiago;13201;17/03/2021;4;;;;
Metropolitana  Santiago;13402;17/03/2021;4;;;;
Metropolitana  Santiago;13404;17/03/2021;1;;;;
Metropolitana  Santiago;13501;17/03/2021;16;;;;
Metropolitana  Santiago;13601;17/03/2021;3;;;;
" Los Ríos";14101;17/03/2021;4;1;;;
" Los Ríos";14107;17/03/2021;1;;;;
" Los Ríos";14201;17/03/2021;7;;;;
" Los Ríos";14204;17/03/2021;2;;;;
" Arica y Parinacota";15101;17/03/2021;6;1;;;
" Ñuble";16101;17/03/2021;11;;;;
" Ñuble";16109;17/03/2021;2;;;;
" Tarapacá";1101;18/03/2021;19;;;;
" Tarapacá";1107;18/03/2021;3;;;;
" Antofagasta";2101;18/03/2021;17;;;;
" Antofagasta";2201;18/03/2021;7;;;;
" Atacama";3101;18/03/2021;10;;;;
" Atacama";3102;18/03/2021;1;;;;
" Atacama";3201;18/03/2021;5;;;;
" Atacama";3202;18/03/2021;2;;;;
" Atacama";3301;18/03/2021;1;;;;
" Coquimbo";4101;18/03/2021;16;;;;
" Coquimbo";4102;18/03/2021;11;;;;
" Coquimbo";4301;18/03/2021;4;;;;
" Valparaíso";5101;18/03/2021;5;;;;
" Valparaíso";5103;18/03/2021;3;;;;
" Valparaíso";5109;18/03/2021;;1;;;
" Valparaíso";5301;18/03/2021;15;;;;
" Valparaíso";5601;18/03/2021;2;;;;
" Valparaíso";5602;18/03/2021;;1;;;
" Valparaíso";5604;18/03/2021;10;;;;
" Valparaíso";5606;18/03/2021;16;;;;
" Valparaíso";5701;18/03/2021;7;;;;
" Valparaíso";5801;18/03/2021;2;;;;
" Valparaíso";5804;18/03/2021;9;;;;
Libertador B. O'Higgins;6101;18/03/2021;18;;;;
Libertador B. O'Higgins;6102;18/03/2021;8;;;;
Libertador B. O'Higgins;6105;18/03/2021;24;;;;
Libertador B. O'Higgins;6106;18/03/2021;1;;;;
Libertador B. O'Higgins;6107;18/03/2021;6;;;;
Libertador B. O'Higgins;6109;18/03/2021;20;;;;
Libertador B. O'Higgins;6110;18/03/2021;10;;;;
Libertador B. O'Higgins;6112;18/03/2021;6;;;;
Libertador B. O'Higgins;6113;18/03/2021;15;;;;
Libertador B. O'Higgins;6115;18/03/2021;1;;;;
Libertador B. O'Higgins;6201;18/03/2021;32;;;;
Libertador B. O'Higgins;6205;18/03/2021;8;;;;
Libertador B. O'Higgins;6301;18/03/2021;3;;;;
Libertador B. O'Higgins;6302;18/03/2021;12;;;;
Libertador B. O'Higgins;6303;18/03/2021;32;;;;
Libertador B. O'Higgins;6304;18/03/2021;3;;;;
Libertador B. O'Higgins;6305;18/03/2021;1;;;;
Libertador B. O'Higgins;6307;18/03/2021;5;;;;
Libertador B. O'Higgins;6308;18/03/2021;4;;;;
Maule;7101;18/03/2021;10;1;;;
Maule;7301;18/03/2021;5;;;;
Maule;7401;18/03/2021;5;;;;
Bíobío;8101;18/03/2021;6;;;;
Bíobío;8102;18/03/2021;3;;;;
Bíobío;8103;18/03/2021;9;;;;
Bíobío;8106;18/03/2021;3;;;;
Bíobío;8107;18/03/2021;3;;;;
Bíobío;8108;18/03/2021;9;1;;;
Bíobío;8110;18/03/2021;48;;;;
Bíobío;8111;18/03/2021;37;;;;
Bíobío;8112;18/03/2021;4;;;;
Bíobío;8205;18/03/2021;3;;;;
Bíobío;8206;18/03/2021;1;;;;
Bíobío;8301;18/03/2021;13;;;;
Bíobío;8304;18/03/2021;1;;;;
Bíobío;8311;18/03/2021;1;;;;
" La Araucanía";9101;18/03/2021;13;1;;;
" La Araucanía";9120;18/03/2021;2;;;;
" La Araucanía";9201;18/03/2021;1;;;;
" La Araucanía";9208;18/03/2021;1;;;;
" Los Lagos";10101;18/03/2021;16;1;;;
