REGION_CORTO;COD_COMUNA_FINAL;FECHA_INMUNIZACION;SUM_of_SUM_of_1aDOSIS;SUM_of_SUM_of_2aDOSIS;SUM_of_ÚnicaDOSIS
" Los Lagos";10207;28/04/2021;;10;
" Los Lagos";10208;28/04/2021;56;212;
" Los Lagos";10209;28/04/2021;33;79;
" Los Lagos";10210;28/04/2021;57;20;
" Los Lagos";10301;28/04/2021;457;1097;
" Los Lagos";10302;28/04/2021;21;60;
" Los Lagos";10303;28/04/2021;71;47;
" Los Lagos";10304;28/04/2021;67;90;
" Los Lagos";10305;28/04/2021;58;80;
" Los Lagos";10306;28/04/2021;15;25;
" Los Lagos";10307;28/04/2021;38;31;
" Los Lagos";10401;28/04/2021;15;52;
" Los Lagos";10402;28/04/2021;4;38;
" Los Lagos";10403;28/04/2021;51;34;
" Los Lagos";10404;28/04/2021;1;2;
" Aisén Gral. C. Ibáñez Campo";11101;28/04/2021;158;311;
" Aisén Gral. C. Ibáñez Campo";11102;28/04/2021;;2;
" Aisén Gral. C. Ibáñez Campo";11201;28/04/2021;100;103;
" Aisén Gral. C. Ibáñez Campo";11202;28/04/2021;27;29;
" Aisén Gral. C. Ibáñez Campo";11203;28/04/2021;1;11;
" Aisén Gral. C. Ibáñez Campo";11301;28/04/2021;8;9;
" Aisén Gral. C. Ibáñez Campo";11302;28/04/2021;2;2;
" Aisén Gral. C. Ibáñez Campo";11303;28/04/2021;;2;
" Aisén Gral. C. Ibáñez Campo";11401;28/04/2021;8;23;
" Aisén Gral. C. Ibáñez Campo";11402;28/04/2021;27;59;
" Magallanes y  La Antártica Chilena";12101;28/04/2021;518;1048;
" Magallanes y  La Antártica Chilena";12102;28/04/2021;;4;
" Magallanes y  La Antártica Chilena";12103;28/04/2021;;6;
" Magallanes y  La Antártica Chilena";12104;28/04/2021;1;6;
" Magallanes y  La Antártica Chilena";12201;28/04/2021;5;11;
" Magallanes y  La Antártica Chilena";12301;28/04/2021;9;30;
" Magallanes y  La Antártica Chilena";12303;28/04/2021;;21;
" Magallanes y  La Antártica Chilena";12401;28/04/2021;73;152;
" Magallanes y  La Antártica Chilena";12402;28/04/2021;;10;
Metropolitana  Santiago;13101;28/04/2021;804;4204;
Metropolitana  Santiago;13102;28/04/2021;136;525;
Metropolitana  Santiago;13103;28/04/2021;268;685;
Metropolitana  Santiago;13104;28/04/2021;458;1157;
Metropolitana  Santiago;13105;28/04/2021;181;875;
Metropolitana  Santiago;13106;28/04/2021;292;1059;
Metropolitana  Santiago;13107;28/04/2021;225;1014;
Metropolitana  Santiago;13108;28/04/2021;275;715;
Metropolitana  Santiago;13109;28/04/2021;142;583;
Metropolitana  Santiago;13110;28/04/2021;901;2397;
Metropolitana  Santiago;13111;28/04/2021;337;849;
Metropolitana  Santiago;13112;28/04/2021;212;777;
Metropolitana  Santiago;13113;28/04/2021;426;1183;
Metropolitana  Santiago;13114;28/04/2021;1230;2570;
Metropolitana  Santiago;13115;28/04/2021;485;1253;
Metropolitana  Santiago;13116;28/04/2021;143;593;
Metropolitana  Santiago;13117;28/04/2021;215;687;
Metropolitana  Santiago;13118;28/04/2021;269;829;
Metropolitana  Santiago;13119;28/04/2021;776;3506;
Metropolitana  Santiago;13120;28/04/2021;580;1657;
Metropolitana  Santiago;13121;28/04/2021;174;586;
Metropolitana  Santiago;13122;28/04/2021;561;1462;
Metropolitana  Santiago;13123;28/04/2021;635;2185;
Metropolitana  Santiago;13124;28/04/2021;457;2397;
Metropolitana  Santiago;13125;28/04/2021;900;1895;
Metropolitana  Santiago;13126;28/04/2021;271;733;
Metropolitana  Santiago;13127;28/04/2021;615;978;
Metropolitana  Santiago;13128;28/04/2021;269;800;
Metropolitana  Santiago;13129;28/04/2021;160;636;
Metropolitana  Santiago;13130;28/04/2021;278;820;
Metropolitana  Santiago;13131;28/04/2021;197;513;
Metropolitana  Santiago;13132;28/04/2021;518;1153;
Metropolitana  Santiago;13201;28/04/2021;1035;2827;
Metropolitana  Santiago;13202;28/04/2021;138;196;
Metropolitana  Santiago;13203;28/04/2021;68;159;
Metropolitana  Santiago;13301;28/04/2021;474;1059;
Metropolitana  Santiago;13302;28/04/2021;188;590;
Metropolitana  Santiago;13303;28/04/2021;41;135;
Metropolitana  Santiago;13401;28/04/2021;438;1958;
Metropolitana  Santiago;13402;28/04/2021;292;1029;
Metropolitana  Santiago;13403;28/04/2021;78;287;
Metropolitana  Santiago;13404;28/04/2021;24;472;
Metropolitana  Santiago;13501;28/04/2021;95;282;
Metropolitana  Santiago;13502;28/04/2021;11;47;
Metropolitana  Santiago;13503;28/04/2021;70;251;
Metropolitana  Santiago;13504;28/04/2021;24;77;
Metropolitana  Santiago;13505;28/04/2021;32;74;
Metropolitana  Santiago;13601;28/04/2021;150;435;
Metropolitana  Santiago;13602;28/04/2021;59;263;
Metropolitana  Santiago;13603;28/04/2021;96;213;
Metropolitana  Santiago;13604;28/04/2021;276;808;
Metropolitana  Santiago;13605;28/04/2021;246;500;
" Los Ríos";14101;28/04/2021;237;1005;
" Los Ríos";14102;28/04/2021;;14;
" Los Ríos";14103;28/04/2021;15;74;
" Los Ríos";14104;28/04/2021;;7;
" Los Ríos";14105;28/04/2021;7;32;
" Los Ríos";14106;28/04/2021;2;88;
" Los Ríos";14107;28/04/2021;69;106;
" Los Ríos";14108;28/04/2021;5;58;
" Los Ríos";14201;28/04/2021;27;174;
" Los Ríos";14202;28/04/2021;;3;
" Los Ríos";14203;28/04/2021;;51;
" Los Ríos";14204;28/04/2021;15;183;
" Arica y Parinacota";15101;28/04/2021;607;1311;
" Arica y Parinacota";15102;28/04/2021;9;;
" Arica y Parinacota";15201;28/04/2021;9;6;
" Arica y Parinacota";15202;28/04/2021;1;3;
" Ñuble";16101;28/04/2021;360;1170;
" Ñuble";16102;28/04/2021;66;212;
" Ñuble";16103;28/04/2021;80;144;
" Ñuble";16104;28/04/2021;47;71;
" Ñuble";16105;28/04/2021;17;48;
" Ñuble";16106;28/04/2021;24;109;
" Ñuble";16107;28/04/2021;22;60;
" Ñuble";16108;28/04/2021;43;104;
" Ñuble";16109;28/04/2021;89;194;
" Ñuble";16201;28/04/2021;18;48;
" Ñuble";16202;28/04/2021;12;32;
" Ñuble";16203;28/04/2021;42;143;
" Ñuble";16204;28/04/2021;9;23;
" Ñuble";16205;28/04/2021;5;15;
" Ñuble";16206;28/04/2021;20;52;
" Ñuble";16207;28/04/2021;13;44;
" Ñuble";16301;28/04/2021;112;256;
" Ñuble";16302;28/04/2021;68;144;
" Ñuble";16303;28/04/2021;14;88;
" Ñuble";16304;28/04/2021;9;27;
" Ñuble";16305;28/04/2021;42;78;
" Tarapacá";1101;29/04/2021;608;1183;
" Tarapacá";1107;29/04/2021;374;586;
" Tarapacá";1401;29/04/2021;64;85;
" Tarapacá";1402;29/04/2021;3;2;
" Tarapacá";1404;29/04/2021;6;11;
" Tarapacá";1405;29/04/2021;21;22;
" Antofagasta";2101;29/04/2021;378;2680;
" Antofagasta";2102;29/04/2021;13;111;
" Antofagasta";2103;29/04/2021;;20;
" Antofagasta";2104;29/04/2021;12;79;
" Antofagasta";2201;29/04/2021;232;1587;
" Antofagasta";2203;29/04/2021;9;351;
" Antofagasta";2301;29/04/2021;62;155;
" Antofagasta";2302;29/04/2021;3;41;
" Atacama";3101;29/04/2021;454;779;
" Atacama";3102;29/04/2021;51;193;
" Atacama";3103;29/04/2021;2;140;
" Atacama";3201;29/04/2021;37;88;
" Atacama";3202;29/04/2021;71;159;
" Atacama";3301;29/04/2021;166;341;
" Atacama";3302;29/04/2021;13;30;
" Atacama";3303;29/04/2021;14;34;
" Atacama";3304;29/04/2021;49;62;
" Coquimbo";4101;29/04/2021;675;1695;
" Coquimbo";4102;29/04/2021;623;1550;
" Coquimbo";4103;29/04/2021;33;71;
" Coquimbo";4104;29/04/2021;8;23;
" Coquimbo";4105;29/04/2021;19;37;
" Coquimbo";4106;29/04/2021;61;301;
" Coquimbo";4201;29/04/2021;108;238;
" Coquimbo";4202;29/04/2021;30;90;
" Coquimbo";4203;29/04/2021;77;75;
" Coquimbo";4204;29/04/2021;48;192;
" Coquimbo";4301;29/04/2021;293;626;
" Coquimbo";4302;29/04/2021;46;101;
" Coquimbo";4303;29/04/2021;100;252;
" Coquimbo";4304;29/04/2021;43;84;
" Coquimbo";4305;29/04/2021;14;33;
" Valparaíso";5101;29/04/2021;589;1877;
" Valparaíso";5102;29/04/2021;84;230;
" Valparaíso";5103;29/04/2021;241;441;
" Valparaíso";5104;29/04/2021;1;3;
" Valparaíso";5105;29/04/2021;66;192;
" Valparaíso";5107;29/04/2021;39;252;
" Valparaíso";5109;29/04/2021;397;2121;
" Valparaíso";5201;29/04/2021;5;32;
" Valparaíso";5301;29/04/2021;142;432;
" Valparaíso";5302;29/04/2021;34;128;
" Valparaíso";5303;29/04/2021;26;82;
" Valparaíso";5304;29/04/2021;38;160;
" Valparaíso";5401;29/04/2021;185;210;
" Valparaíso";5402;29/04/2021;82;136;
" Valparaíso";5403;29/04/2021;32;67;
" Valparaíso";5404;29/04/2021;28;56;
" Valparaíso";5405;29/04/2021;54;162;
" Valparaíso";5501;29/04/2021;176;730;
" Valparaíso";5502;29/04/2021;88;420;
" Valparaíso";5503;29/04/2021;11;146;
" Valparaíso";5504;29/04/2021;5;152;
" Valparaíso";5506;29/04/2021;57;151;
" Valparaíso";5601;29/04/2021;220;679;
" Valparaíso";5602;29/04/2021;65;181;
" Valparaíso";5603;29/04/2021;;131;
" Valparaíso";5604;29/04/2021;69;153;
" Valparaíso";5605;29/04/2021;39;99;
" Valparaíso";5606;29/04/2021;38;104;
" Valparaíso";5701;29/04/2021;109;402;
" Valparaíso";5702;29/04/2021;39;101;
" Valparaíso";5703;29/04/2021;32;218;
" Valparaíso";5704;29/04/2021;18;51;
" Valparaíso";5705;29/04/2021;22;110;
" Valparaíso";5706;29/04/2021;30;98;
" Valparaíso";5801;29/04/2021;443;1197;
" Valparaíso";5802;29/04/2021;137;420;
" Valparaíso";5803;29/04/2021;58;219;
" Valparaíso";5804;29/04/2021;300;783;
Libertador B. O'Higgins;6101;29/04/2021;485;1632;
Libertador B. O'Higgins;6102;29/04/2021;50;109;
Libertador B. O'Higgins;6103;29/04/2021;11;21;
Libertador B. O'Higgins;6104;29/04/2021;48;146;
Libertador B. O'Higgins;6105;29/04/2021;53;323;
Libertador B. O'Higgins;6106;29/04/2021;20;191;
Libertador B. O'Higgins;6107;29/04/2021;34;230;
Libertador B. O'Higgins;6108;29/04/2021;115;263;
Libertador B. O'Higgins;6109;29/04/2021;25;89;
Libertador B. O'Higgins;6110;29/04/2021;108;155;
Libertador B. O'Higgins;6111;29/04/2021;34;105;
Libertador B. O'Higgins;6112;29/04/2021;15;107;
Libertador B. O'Higgins;6113;29/04/2021;45;116;
Libertador B. O'Higgins;6114;29/04/2021;30;109;
Libertador B. O'Higgins;6115;29/04/2021;93;514;
Libertador B. O'Higgins;6116;29/04/2021;72;107;
Libertador B. O'Higgins;6117;29/04/2021;64;431;
Libertador B. O'Higgins;6201;29/04/2021;28;146;
Libertador B. O'Higgins;6202;29/04/2021;8;38;
Libertador B. O'Higgins;6203;29/04/2021;17;81;
Libertador B. O'Higgins;6204;29/04/2021;25;62;
Libertador B. O'Higgins;6205;29/04/2021;19;89;
Libertador B. O'Higgins;6206;29/04/2021;2;41;
Libertador B. O'Higgins;6301;29/04/2021;108;482;
Libertador B. O'Higgins;6302;29/04/2021;20;124;
Libertador B. O'Higgins;6303;29/04/2021;31;394;
Libertador B. O'Higgins;6304;29/04/2021;57;44;
Libertador B. O'Higgins;6305;29/04/2021;50;140;
Libertador B. O'Higgins;6306;29/04/2021;21;117;
Libertador B. O'Higgins;6307;29/04/2021;15;89;
Libertador B. O'Higgins;6308;29/04/2021;20;75;
Libertador B. O'Higgins;6309;29/04/2021;12;17;
Libertador B. O'Higgins;6310;29/04/2021;57;358;
Maule;7101;29/04/2021;271;1561;
Maule;7102;29/04/2021;52;255;
Maule;7103;29/04/2021;21;82;
Maule;7104;29/04/2021;5;49;
Maule;7105;29/04/2021;33;158;
Maule;7106;29/04/2021;15;80;
Maule;7107;29/04/2021;5;53;
Maule;7108;29/04/2021;15;89;
Maule;7109;29/04/2021;58;307;
Maule;7110;29/04/2021;;59;
Maule;7201;29/04/2021;29;191;
Maule;7202;29/04/2021;15;65;
Maule;7203;29/04/2021;10;55;
Maule;7301;29/04/2021;194;987;
Maule;7302;29/04/2021;15;115;
Maule;7303;29/04/2021;5;65;
Maule;7304;29/04/2021;87;300;
Maule;7305;29/04/2021;33;109;
Maule;7306;29/04/2021;24;117;
Maule;7307;29/04/2021;20;166;
Maule;7308;29/04/2021;42;216;
Maule;7309;29/04/2021;11;42;
Maule;7401;29/04/2021;87;553;
Maule;7402;29/04/2021;40;127;
Maule;7403;29/04/2021;54;195;
Maule;7404;29/04/2021;75;233;
Maule;7405;29/04/2021;34;184;
Maule;7406;29/04/2021;107;282;
Maule;7407;29/04/2021;14;112;
Maule;7408;29/04/2021;29;200;
Bíobío;8101;29/04/2021;333;1749;
Bíobío;8102;29/04/2021;82;670;
Bíobío;8103;29/04/2021;68;622;
Bíobío;8104;29/04/2021;16;71;
Bíobío;8105;29/04/2021;30;171;
Bíobío;8106;29/04/2021;46;281;
Bíobío;8107;29/04/2021;66;284;
Bíobío;8108;29/04/2021;231;869;
Bíobío;8109;29/04/2021;27;84;
Bíobío;8110;29/04/2021;125;1088;
Bíobío;8111;29/04/2021;60;464;
Bíobío;8112;29/04/2021;103;600;
Bíobío;8201;29/04/2021;51;138;
Bíobío;8202;29/04/2021;78;307;
Bíobío;8203;29/04/2021;100;160;
Bíobío;8204;29/04/2021;4;22;
Bíobío;8205;29/04/2021;29;152;
Bíobío;8206;29/04/2021;46;107;
Bíobío;8207;29/04/2021;20;23;
Bíobío;8301;29/04/2021;478;1492;
Bíobío;8302;29/04/2021;9;25;
Bíobío;8303;29/04/2021;55;267;
Bíobío;8304;29/04/2021;40;139;
Bíobío;8305;29/04/2021;32;73;
Bíobío;8306;29/04/2021;54;202;
Bíobío;8307;29/04/2021;15;68;
Bíobío;8308;29/04/2021;2;17;
Bíobío;8309;29/04/2021;22;52;
Bíobío;8310;29/04/2021;5;15;
Bíobío;8311;29/04/2021;37;75;
Bíobío;8312;29/04/2021;24;88;
Bíobío;8313;29/04/2021;45;205;
Bíobío;8314;29/04/2021;24;18;
" La Araucanía";9101;29/04/2021;554;1689;
" La Araucanía";9102;29/04/2021;39;83;
" La Araucanía";9103;29/04/2021;37;104;
" La Araucanía";9104;29/04/2021;22;62;
" La Araucanía";9105;29/04/2021;45;137;
" La Araucanía";9106;29/04/2021;9;58;
" La Araucanía";9107;29/04/2021;26;87;
" La Araucanía";9108;29/04/2021;118;240;
" La Araucanía";9109;29/04/2021;14;148;
" La Araucanía";9110;29/04/2021;13;59;
" La Araucanía";9111;29/04/2021;116;177;
" La Araucanía";9112;29/04/2021;142;317;
" La Araucanía";9113;29/04/2021;17;36;
" La Araucanía";9114;29/04/2021;51;130;
" La Araucanía";9115;29/04/2021;51;176;
" La Araucanía";9116;29/04/2021;13;34;
" La Araucanía";9117;29/04/2021;29;32;
" La Araucanía";9118;29/04/2021;22;52;
" La Araucanía";9119;29/04/2021;53;155;
" La Araucanía";9120;29/04/2021;195;403;
" La Araucanía";9121;29/04/2021;23;57;
" La Araucanía";9201;29/04/2021;82;354;
" La Araucanía";9202;29/04/2021;27;150;
" La Araucanía";9203;29/04/2021;14;94;
" La Araucanía";9204;29/04/2021;21;28;
" La Araucanía";9205;29/04/2021;27;57;
" La Araucanía";9206;29/04/2021;20;39;
" La Araucanía";9207;29/04/2021;18;60;
" La Araucanía";9208;29/04/2021;31;71;
" La Araucanía";9209;29/04/2021;13;59;
" La Araucanía";9210;29/04/2021;16;149;
" La Araucanía";9211;29/04/2021;63;177;
" Los Lagos";10101;29/04/2021;463;2066;
" Los Lagos";10102;29/04/2021;46;102;
" Los Lagos";10103;29/04/2021;;39;
" Los Lagos";10104;29/04/2021;38;43;
" Los Lagos";10105;29/04/2021;30;200;
" Los Lagos";10106;29/04/2021;57;73;
" Los Lagos";10107;29/04/2021;43;143;
" Los Lagos";10108;29/04/2021;34;23;
" Los Lagos";10109;29/04/2021;110;459;
" Los Lagos";10201;29/04/2021;123;325;
" Los Lagos";10202;29/04/2021;113;231;
" Los Lagos";10203;29/04/2021;55;112;
" Los Lagos";10204;29/04/2021;6;8;
" Los Lagos";10205;29/04/2021;70;132;
" Los Lagos";10206;29/04/2021;10;22;
" Los Lagos";10207;29/04/2021;;17;
" Los Lagos";10208;29/04/2021;73;289;
" Los Lagos";10209;29/04/2021;30;33;
" Los Lagos";10210;29/04/2021;24;19;
" Los Lagos";10301;29/04/2021;125;1324;
" Los Lagos";10302;29/04/2021;29;27;
" Los Lagos";10303;29/04/2021;74;103;
" Los Lagos";10304;29/04/2021;2;80;
" Los Lagos";10305;29/04/2021;33;97;
" Los Lagos";10306;29/04/2021;22;27;
" Los Lagos";10307;29/04/2021;29;34;
" Los Lagos";10401;29/04/2021;12;14;
" Los Lagos";10402;29/04/2021;2;50;
" Los Lagos";10403;29/04/2021;26;80;
" Los Lagos";10404;29/04/2021;3;5;
" Aisén Gral. C. Ibáñez Campo";11101;29/04/2021;189;395;
" Aisén Gral. C. Ibáñez Campo";11102;29/04/2021;7;1;
" Aisén Gral. C. Ibáñez Campo";11201;29/04/2021;92;120;
" Aisén Gral. C. Ibáñez Campo";11202;29/04/2021;32;22;
" Aisén Gral. C. Ibáñez Campo";11203;29/04/2021;1;18;
" Aisén Gral. C. Ibáñez Campo";11301;29/04/2021;7;6;
" Aisén Gral. C. Ibáñez Campo";11302;29/04/2021;;2;
" Aisén Gral. C. Ibáñez Campo";11303;29/04/2021;13;16;
" Aisén Gral. C. Ibáñez Campo";11401;29/04/2021;7;18;
" Aisén Gral. C. Ibáñez Campo";11402;29/04/2021;17;12;
" Magallanes y  La Antártica Chilena";12101;29/04/2021;145;740;
" Magallanes y  La Antártica Chilena";12102;29/04/2021;;1;
" Magallanes y  La Antártica Chilena";12103;29/04/2021;;2;
" Magallanes y  La Antártica Chilena";12104;29/04/2021;;1;
" Magallanes y  La Antártica Chilena";12201;29/04/2021;1;55;
" Magallanes y  La Antártica Chilena";12301;29/04/2021;6;21;
" Magallanes y  La Antártica Chilena";12303;29/04/2021;;6;
" Magallanes y  La Antártica Chilena";12401;29/04/2021;61;155;
" Magallanes y  La Antártica Chilena";12402;29/04/2021;16;59;
Metropolitana  Santiago;13101;29/04/2021;587;4172;
Metropolitana  Santiago;13102;29/04/2021;87;535;
Metropolitana  Santiago;13103;29/04/2021;182;450;
Metropolitana  Santiago;13104;29/04/2021;235;990;
Metropolitana  Santiago;13105;29/04/2021;125;888;
Metropolitana  Santiago;13106;29/04/2021;217;1048;
Metropolitana  Santiago;13107;29/04/2021;190;913;
Metropolitana  Santiago;13108;29/04/2021;228;683;
Metropolitana  Santiago;13109;29/04/2021;76;619;
Metropolitana  Santiago;13110;29/04/2021;515;2833;
Metropolitana  Santiago;13111;29/04/2021;196;769;
Metropolitana  Santiago;13112;29/04/2021;149;792;
Metropolitana  Santiago;13113;29/04/2021;206;1208;
Metropolitana  Santiago;13114;29/04/2021;601;2749;
Metropolitana  Santiago;13115;29/04/2021;170;1059;
Metropolitana  Santiago;13116;29/04/2021;71;628;
Metropolitana  Santiago;13117;29/04/2021;158;366;
Metropolitana  Santiago;13118;29/04/2021;153;870;
Metropolitana  Santiago;13119;29/04/2021;501;3259;
Metropolitana  Santiago;13120;29/04/2021;283;1649;
Metropolitana  Santiago;13121;29/04/2021;60;575;
Metropolitana  Santiago;13122;29/04/2021;288;1578;
Metropolitana  Santiago;13123;29/04/2021;387;1921;
Metropolitana  Santiago;13124;29/04/2021;293;1646;
Metropolitana  Santiago;13125;29/04/2021;565;1495;
Metropolitana  Santiago;13126;29/04/2021;175;312;
Metropolitana  Santiago;13127;29/04/2021;480;964;
Metropolitana  Santiago;13128;29/04/2021;147;825;
Metropolitana  Santiago;13129;29/04/2021;99;615;
Metropolitana  Santiago;13130;29/04/2021;139;855;
Metropolitana  Santiago;13131;29/04/2021;119;456;
Metropolitana  Santiago;13132;29/04/2021;185;972;
Metropolitana  Santiago;13201;29/04/2021;578;2509;
Metropolitana  Santiago;13202;29/04/2021;93;249;
Metropolitana  Santiago;13203;29/04/2021;68;205;
Metropolitana  Santiago;13301;29/04/2021;346;986;
Metropolitana  Santiago;13302;29/04/2021;138;518;
Metropolitana  Santiago;13303;29/04/2021;59;149;
Metropolitana  Santiago;13401;29/04/2021;195;1583;
Metropolitana  Santiago;13402;29/04/2021;227;952;
Metropolitana  Santiago;13403;29/04/2021;52;224;
Metropolitana  Santiago;13404;29/04/2021;123;782;
Metropolitana  Santiago;13501;29/04/2021;149;1508;
Metropolitana  Santiago;13502;29/04/2021;11;63;
Metropolitana  Santiago;13503;29/04/2021;28;249;
Metropolitana  Santiago;13504;29/04/2021;20;116;
Metropolitana  Santiago;13505;29/04/2021;14;86;
Metropolitana  Santiago;13601;29/04/2021;74;410;
Metropolitana  Santiago;13602;29/04/2021;47;160;
Metropolitana  Santiago;13603;29/04/2021;46;78;
Metropolitana  Santiago;13604;29/04/2021;101;524;
Metropolitana  Santiago;13605;29/04/2021;142;615;
" Los Ríos";14101;29/04/2021;209;1587;
" Los Ríos";14102;29/04/2021;5;25;
" Los Ríos";14103;29/04/2021;20;92;
" Los Ríos";14104;29/04/2021;6;141;
" Los Ríos";14105;29/04/2021;16;60;
" Los Ríos";14106;29/04/2021;76;246;
" Los Ríos";14107;29/04/2021;28;102;
" Los Ríos";14108;29/04/2021;31;320;
" Los Ríos";14201;29/04/2021;79;261;
" Los Ríos";14202;29/04/2021;13;154;
" Los Ríos";14203;29/04/2021;13;48;
" Los Ríos";14204;29/04/2021;16;131;
" Arica y Parinacota";15101;29/04/2021;422;1051;
" Arica y Parinacota";15102;29/04/2021;1;2;
" Arica y Parinacota";15201;29/04/2021;1;12;
" Arica y Parinacota";15202;29/04/2021;2;2;
" Ñuble";16101;29/04/2021;263;1708;
" Ñuble";16102;29/04/2021;51;164;
" Ñuble";16103;29/04/2021;56;206;
" Ñuble";16104;29/04/2021;34;98;
" Ñuble";16105;29/04/2021;18;68;
" Ñuble";16106;29/04/2021;14;97;
" Ñuble";16107;29/04/2021;45;219;
" Ñuble";16108;29/04/2021;33;142;
" Ñuble";16109;29/04/2021;41;128;
" Ñuble";16201;29/04/2021;15;66;
" Ñuble";16202;29/04/2021;8;26;
" Ñuble";16203;29/04/2021;37;173;
" Ñuble";16204;29/04/2021;8;33;
" Ñuble";16205;29/04/2021;10;27;
" Ñuble";16206;29/04/2021;31;116;
" Ñuble";16207;29/04/2021;13;73;
" Ñuble";16301;29/04/2021;86;283;
" Ñuble";16302;29/04/2021;39;222;
" Ñuble";16303;29/04/2021;10;114;
" Ñuble";16304;29/04/2021;6;22;
" Ñuble";16305;29/04/2021;23;69;
" Tarapacá";1101;30/04/2021;735;505;
" Tarapacá";1107;30/04/2021;294;169;
" Tarapacá";1401;30/04/2021;20;18;
" Tarapacá";1402;30/04/2021;4;;
" Tarapacá";1403;30/04/2021;2;2;
" Tarapacá";1404;30/04/2021;2;3;
" Tarapacá";1405;30/04/2021;47;10;
" Antofagasta";2101;30/04/2021;1180;977;
" Antofagasta";2102;30/04/2021;28;32;
" Antofagasta";2103;30/04/2021;15;45;
" Antofagasta";2104;30/04/2021;26;31;
" Antofagasta";2201;30/04/2021;112;621;
" Antofagasta";2203;30/04/2021;2;131;
" Antofagasta";2301;30/04/2021;;5;
" Antofagasta";2302;30/04/2021;27;32;
" Atacama";3101;30/04/2021;559;301;
" Atacama";3102;30/04/2021;65;85;
" Atacama";3103;30/04/2021;39;84;
" Atacama";3201;30/04/2021;21;25;
" Atacama";3202;30/04/2021;74;88;
" Atacama";3301;30/04/2021;284;170;
" Atacama";3302;30/04/2021;10;14;
" Atacama";3303;30/04/2021;25;5;
" Atacama";3304;30/04/2021;37;18;
" Coquimbo";4101;30/04/2021;769;631;
" Coquimbo";4102;30/04/2021;475;419;
" Coquimbo";4103;30/04/2021;74;26;
" Coquimbo";4104;30/04/2021;7;22;
" Coquimbo";4105;30/04/2021;10;3;
" Coquimbo";4106;30/04/2021;73;119;
" Coquimbo";4201;30/04/2021;41;35;
" Coquimbo";4202;30/04/2021;20;4;
" Coquimbo";4203;30/04/2021;97;8;
" Coquimbo";4204;30/04/2021;58;30;
" Coquimbo";4301;30/04/2021;179;162;
" Coquimbo";4302;30/04/2021;17;21;
" Coquimbo";4303;30/04/2021;72;59;
" Coquimbo";4304;30/04/2021;43;19;
" Coquimbo";4305;30/04/2021;6;3;
" Valparaíso";5101;30/04/2021;673;418;
" Valparaíso";5102;30/04/2021;123;72;
" Valparaíso";5103;30/04/2021;229;125;
" Valparaíso";5104;30/04/2021;1;;
" Valparaíso";5105;30/04/2021;70;41;
" Valparaíso";5107;30/04/2021;153;112;
" Valparaíso";5109;30/04/2021;711;648;
" Valparaíso";5201;30/04/2021;10;1;
" Valparaíso";5301;30/04/2021;107;84;
" Valparaíso";5302;30/04/2021;21;21;
" Valparaíso";5303;30/04/2021;32;16;
" Valparaíso";5304;30/04/2021;72;22;
" Valparaíso";5401;30/04/2021;76;28;
" Valparaíso";5402;30/04/2021;38;23;
" Valparaíso";5403;30/04/2021;15;14;
" Valparaíso";5404;30/04/2021;23;17;
" Valparaíso";5405;30/04/2021;31;37;
" Valparaíso";5501;30/04/2021;180;249;
" Valparaíso";5502;30/04/2021;172;117;
" Valparaíso";5503;30/04/2021;29;47;
" Valparaíso";5504;30/04/2021;2;41;
" Valparaíso";5506;30/04/2021;48;40;
" Valparaíso";5601;30/04/2021;208;206;
" Valparaíso";5602;30/04/2021;31;73;
