"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-06-13";4;1.10688765260468;0.963102359815193;1.25067294539417
"2020-06-14";4;1.11715012500484;0.980544613406519;1.25375563660315
"2020-06-15";4;1.10398423463683;0.96274564549068;1.24522282378298
"2020-06-16";4;1.07491755121145;0.938667765553452;1.21116733686945
"2020-06-17";4;1.03576036882852;0.903385235432483;1.16813550222456
"2020-06-18";4;1.0191964008184;0.88552759188675;1.15286520975006
"2020-06-19";4;1.00407182788031;0.873814183269491;1.13432947249113
"2020-06-20";4;1.00034856779819;0.868559385125338;1.13213775047105
"2020-06-21";4;0.995848565157263;0.875732599145827;1.1159645311687
"2020-06-22";4;1.01878340502448;0.893877683011791;1.14368912703717
"2020-06-23";4;1.01617253639014;0.895382067012467;1.1369630057678
"2020-06-24";4;1.01958975261115;0.894598850013276;1.14458065520902
"2020-06-25";4;1.06136091735461;0.93257761023943;1.19014422446979
"2020-06-26";4;1.09034605732817;0.961051606918059;1.21964050773829
"2020-06-27";4;1.08905933807602;0.955865667418961;1.22225300873308
"2020-06-28";4;1.06058670353641;0.932724199947777;1.18844920712505
"2020-06-29";4;1.00116246148364;0.879342419643265;1.12298250332403
"2020-06-30";4;0.989830012314645;0.874451694803739;1.10520832982555
"2020-07-01";4;1.01972429203548;0.894933269703136;1.14451531436782
"2020-07-02";4;1.01193997972284;0.88513601661677;1.1387439428289
"2020-07-03";4;1.0010943080874;0.87561745045211;1.12657116572268
"2020-07-04";4;1.04409235286484;0.912459737069833;1.17572496865984
"2020-07-05";4;1.07983849884024;0.949784688709633;1.20989230897085
"2020-07-06";4;1.18241971536077;1.04509968016892;1.31973975055262
"2020-07-07";4;1.22796810455709;1.07775865641864;1.37817755269553
"2020-07-08";4;1.21479443089131;1.05248899384161;1.37709986794102
"2020-07-09";4;1.18946887154519;1.02994347804304;1.34899426504735
"2020-07-10";4;1.17976444221641;1.02419525905261;1.3353336253802
"2020-07-11";4;1.14198784798969;0.994788933045922;1.28918676293346
"2020-07-12";4;1.10959135145425;0.972523621427588;1.24665908148091
"2020-07-13";4;1.0853521833249;0.955684697091212;1.2150196695586
"2020-07-14";4;1.08271182640469;0.95730689912226;1.20811675368711
"2020-07-15";4;1.07317088313851;0.953602423112252;1.19273934316477
"2020-07-16";4;1.06848189494659;0.953743782801008;1.18322000709218
"2020-07-17";4;1.05780712592883;0.946328554220111;1.16928569763754
"2020-07-18";4;1.04414188760149;0.936031166132413;1.15225260907056
"2020-07-19";4;1.04954626607747;0.944948738061274;1.15414379409366
"2020-07-20";4;1.046487448222;0.936853166686338;1.15612172975767
"2020-07-21";4;1.02577115886067;0.917613497481911;1.13392882023942
"2020-07-22";4;1.01141546034502;0.904212707703047;1.11861821298699
"2020-07-23";4;1.01576992113491;0.911794126657631;1.11974571561219
"2020-07-24";4;1.01937025116634;0.916696325612748;1.12204417671993
"2020-07-25";4;1.04888219135575;0.945482315089702;1.15228206762181
"2020-07-26";4;1.04829896267228;0.94494684432164;1.15165108102292
"2020-07-27";4;1.03782835543336;0.932519247488762;1.14313746337797
"2020-07-28";4;1.02385154938754;0.915131202915244;1.13257189585984
"2020-07-29";4;1.03443956076008;0.930447085404732;1.13843203611543
"2020-07-30";4;1.02931023793766;0.92735220942806;1.13126826644726
"2020-07-31";4;1.01822485167307;0.920022142053623;1.11642756129252
"2020-08-01";4;1.02298743527151;0.923574569371807;1.12240030117121
"2020-08-02";4;1.02676486672101;0.926611189183876;1.12691854425815
"2020-08-03";4;1.01435556047553;0.913194107457454;1.1155170134936
"2020-08-04";4;1.01801628156761;0.914137320634901;1.12189524250033
"2020-08-05";4;1.00959659429974;0.905376807840996;1.11381638075848
"2020-08-06";4;0.9979352700261;0.900829041794085;1.09504149825812
"2020-08-07";4;0.996170521914989;0.899831228833245;1.09250981499673
"2020-08-08";4;0.952773979124661;0.85568669354117;1.04986126470815
"2020-08-09";4;0.932302789344947;0.838707467175788;1.02589811151411
"2020-08-10";4;0.938682620741617;0.839757641041046;1.03760760044219
"2020-08-11";4;0.93472558879251;0.831731927385711;1.03771925019931
"2020-08-12";4;0.929227806495148;0.823563273289478;1.03489233970082
"2020-08-13";4;0.955791568546381;0.849321829703166;1.0622613073896
"2020-08-14";4;0.97843117397579;0.869523339099971;1.08733900885161
"2020-08-15";4;0.99960195171214;0.893203088426616;1.10600081499766
"2020-08-16";4;1.00448503568693;0.902298243523714;1.10667182785015
"2020-08-17";4;1.00664458943304;0.902777187312594;1.11051199155349
"2020-08-18";4;1.05453254459705;0.94756465884967;1.16150043034443
"2020-08-19";4;1.0756225677616;0.967692978590127;1.18355215693308
"2020-08-20";4;1.06796722116;0.960714947863306;1.17521949445669
"2020-08-21";4;1.04523590664293;0.937514950667788;1.15295686261808
"2020-08-22";4;1.01718619763185;0.913746500359823;1.12062589490388
"2020-08-23";4;1.01236110689079;0.913016154085547;1.11170605969604
"2020-08-24";4;1.00507759805164;0.910219260589936;1.09993593551335
"2020-08-25";4;0.94149370142947;0.845620129822232;1.03736727303671
"2020-08-26";4;0.916238797770796;0.818081273654403;1.01439632188719
"2020-08-27";4;0.886897157531532;0.784740913716074;0.98905340134699
"2020-08-28";4;0.870774436944584;0.766684459455773;0.974864414433396
"2020-08-29";4;0.867569460661444;0.760019344336699;0.975119576986189
"2020-08-30";4;0.869921268113346;0.761646894590102;0.97819564163659
"2020-08-31";4;0.852957855882582;0.741226446655945;0.964689265109219
"2020-09-01";4;0.866140286251617;0.7502379341939;0.982042638309333
"2020-09-02";4;0.87817499908603;0.759048706074391;0.997301292097669
"2020-09-03";4;0.893697534813686;0.77322269473388;1.01417237489349
"2020-09-04";4;0.889557847250941;0.771168554869479;1.0079471396324
"2020-09-05";4;0.887736038695502;0.769489407890677;1.00598266950033
"2020-09-06";4;0.883040348337198;0.764583037415632;1.00149765925876
"2020-09-07";4;0.886730887552799;0.766172018173572;1.00728975693203
"2020-09-08";4;0.898581237371841;0.781918580649928;1.01524389409375
"2020-09-09";4;0.864578870853715;0.747613612955797;0.981544128751633
"2020-09-10";4;0.858726738265043;0.73718750929688;0.980265967233206
"2020-09-11";4;0.865839466505648;0.743763887816846;0.98791504519445
"2020-09-12";4;0.870716678548517;0.750105575603768;0.991327781493267
"2020-09-13";4;0.863182428809038;0.745062005287987;0.981302852330088
"2020-09-14";4;0.830469049929003;0.707474806986038;0.953463292871968
"2020-09-15";4;0.784918184395545;0.659751077640926;0.910085291150163
"2020-09-16";4;0.767599267345322;0.638156040497108;0.897042494193535
"2020-09-17";4;0.738588671989871;0.607494219918446;0.869683124061296
"2020-09-18";4;0.724827388653451;0.583937575845745;0.865717201461156
"2020-09-19";4;0.732122741844398;0.584066522973837;0.88017896071496
"2020-09-20";4;0.762923685432355;0.608228510174808;0.917618860689903
"2020-09-21";4;0.79115252412535;0.629054158927859;0.953250889322841
"2020-09-22";4;0.830389577975261;0.668471634535417;0.992307521415105
"2020-09-23";4;0.90759853626829;0.736543281892594;1.07865379064399
"2020-09-24";4;0.956747295569049;0.786041154500369;1.12745343663773
"2020-09-25";4;0.97763595565934;0.81065055038252;1.14462136093616
"2020-09-26";4;0.979504503682601;0.816362930499389;1.14264607686581
"2020-09-27";4;0.962401552430162;0.805808316001015;1.11899478885931
"2020-09-28";4;0.916033775645421;0.763098961064853;1.06896859022599
"2020-09-29";4;0.888679336797662;0.733047686109605;1.04431098748572
"2020-09-30";4;0.840290701513462;0.682324790406832;0.998256612620092
"2020-10-01";4;0.821058899631059;0.656020794723455;0.986097004538664
"2020-10-02";4;0.808959229767993;0.644665733279226;0.97325272625676
"2020-10-03";4;0.805527108304293;0.638025884455685;0.973028332152901
"2020-10-04";4;0.81348956964289;0.645553935622948;0.981425203662832
"2020-10-05";4;0.810018654207407;0.632200860328349;0.987836448086465
"2020-10-06";4;0.810973937185558;0.62814559920004;0.993802275171076
"2020-10-07";4;0.802646628054815;0.620460479699003;0.984832776410627
"2020-10-08";4;0.799352004838957;0.61476258579623;0.983941423881684
"2020-10-09";4;0.807305505267526;0.621638661882322;0.992972348652731
"2020-10-10";4;0.826948432036811;0.639560691520995;1.01433617255263
"2020-10-11";4;0.842256894545378;0.657557582523566;1.02695620656719
"2020-10-12";4;0.830145533337923;0.641761333561401;1.01852973311445
"2020-10-13";4;0.831632700639749;0.636058216012969;1.02720718526653
"2020-10-14";4;0.847587817846924;0.639272845662948;1.0559027900309
"2020-10-15";4;0.855243365785677;0.647301479908891;1.06318525166246
"2020-10-16";4;0.847193227657974;0.630756441073583;1.06363001424237
"2020-10-17";4;0.851840371015847;0.632899864041158;1.07078087799054
"2020-10-18";4;0.864528623995262;0.650677285482695;1.07837996250783
"2020-10-19";4;0.896080657265533;0.682662440299384;1.10949887423168
"2020-10-20";4;0.883735408352927;0.671322380049361;1.09614843665649
"2020-10-21";4;0.875450767149391;0.654998714107514;1.09590282019127
"2020-10-22";4;0.864139184847683;0.638350695274103;1.08992767442126
"2020-10-23";4;0.84937954044754;0.614900600037977;1.0838584808571
"2020-10-24";4;0.835217841784035;0.608365839608677;1.06206984395939
"2020-10-25";4;0.8234241429102;0.594464911395426;1.05238337442497
"2020-10-26";4;0.792737970114002;0.566239298589588;1.01923664163841
"2020-10-27";4;0.797223031531255;0.559871019304115;1.03457504375839
"2020-10-28";4;0.787574434496762;0.549092502119219;1.02605636687431
"2020-10-29";4;0.776367622775392;0.535677669626494;1.01705757592429
"2020-10-30";4;0.779368229150462;0.537221311537398;1.02151514676353
"2020-10-31";4;0.789373210435163;0.54501581535813;1.0337306055122
"2020-11-01";4;0.806488273910266;0.561012021956233;1.0519645258643
"2020-11-02";4;0.814470615242032;0.554966692094442;1.07397453838962
"2020-11-03";4;0.816099024952351;0.53162701665386;1.10057103325084
"2020-11-04";4;0.831471012309024;0.537431785615039;1.12551023900301
"2020-11-05";4;0.867430155980875;0.564828167963312;1.17003214399844
"2020-11-06";4;0.924221613261029;0.620928388445431;1.22751483807663
"2020-11-07";4;0.958757910733909;0.656886242826425;1.26062957864139
"2020-11-08";4;0.989297081871826;0.677599392034599;1.30099477170905
"2020-11-09";4;1.02375682631945;0.713653211535136;1.33386044110376
"2020-11-10";4;1.05229210210355;0.734995458727887;1.3695887454792
"2020-11-11";4;1.06928925106406;0.745943178717137;1.39263532341099
"2020-11-12";4;1.07729439854039;0.752524931991812;1.40206386508898
"2020-11-13";4;1.08311965506852;0.747595254334121;1.41864405580292
"2020-11-14";4;1.10642378973947;0.769139815831829;1.44370776364711
"2020-11-15";4;1.12420056554419;0.789408204347451;1.45899292674092
"2020-11-16";4;1.16578112361784;0.811708074170687;1.51985417306499
"2020-11-17";4;1.20171439277807;0.841779852354989;1.56164893320115
"2020-11-18";4;1.24627919154131;0.888254319109373;1.60430406397325
"2020-11-19";4;1.27039302009183;0.912366246451756;1.62841979373191
"2020-11-20";4;1.29501280074221;0.940545586526021;1.6494800149584
"2020-11-21";4;1.29407925523991;0.945351022639449;1.64280748784036
"2020-11-22";4;1.26800789568433;0.935888848577309;1.60012694279135
"2020-11-23";4;1.27572814541362;0.944401593348458;1.60705469747878
"2020-11-24";4;1.27620661931841;0.942448997585809;1.60996424105102
"2020-11-25";4;1.29953655332952;0.967418324476683;1.63165478218236
"2020-11-26";4;1.31825427458234;0.989505681469025;1.64700286769565
"2020-11-27";4;1.30130470759806;0.98578108074431;1.61682833445182
"2020-11-28";4;1.27391817920543;0.973403888005172;1.57443247040568
"2020-11-29";4;1.25114332424736;0.976270389525633;1.52601625896908
"2020-11-30";4;1.27435653812885;1.0035814421724;1.54513163408529
"2020-12-01";4;1.24987219662797;0.982170601281813;1.51757379197413
"2020-12-02";4;1.1975422446305;0.939768292360524;1.45531619690048
"2020-12-03";4;1.14085027241474;0.901825483550785;1.3798750612787
"2020-12-04";4;1.10420640934058;0.875894794090214;1.33251802459095
"2020-12-05";4;1.0828052067808;0.861830437578607;1.30377997598299
"2020-12-06";4;1.06488625978747;0.862227908047169;1.26754461152778
"2020-12-07";4;1.02562380544779;0.81907250318062;1.23217510771496
"2020-12-08";4;1.02825408868298;0.824245926927684;1.23226225043827
"2020-12-09";4;1.05069808188351;0.840284463800745;1.26111169996627
"2020-12-10";4;1.08444382896287;0.882584304529005;1.28630335339674
"2020-12-11";4;1.12078076604156;0.914391894584672;1.32716963749845
"2020-12-12";4;1.14832719247099;0.936933004008502;1.35972138093349
"2020-12-13";4;1.16308500069263;0.951909512727762;1.37426048865751
"2020-12-14";4;1.19650548299235;0.985122564969866;1.40788840101483
"2020-12-15";4;1.21086882192739;1.00033999447584;1.42139764937894
"2020-12-16";4;1.18677832831898;0.975682561342969;1.39787409529499
"2020-12-17";4;1.15075392401776;0.946499833318397;1.35500801471712
"2020-12-18";4;1.11170575633801;0.911435894182359;1.31197561849365
"2020-12-19";4;1.07021081258638;0.881892871477751;1.25852875369501
"2020-12-20";4;1.04961281833947;0.870549129295349;1.22867650738359
"2020-12-21";4;1.04120218261854;0.857592047349351;1.22481231788772
"2020-12-22";4;1.01345906844272;0.828343792316441;1.19857434456901
"2020-12-23";4;0.998394096414696;0.825311156404923;1.17147703642447
"2020-12-24";4;0.991550177569567;0.82158544242322;1.16151491271591
"2020-12-25";4;0.989219900187751;0.822349756205882;1.15609004416962
"2020-12-26";4;1.01494945406487;0.84728801653221;1.18261089159754
"2020-12-27";4;1.05105494837407;0.877240934751586;1.22486896199655
"2020-12-28";4;1.06457459526494;0.883021882936102;1.24612730759378
"2020-12-29";4;1.07160540094548;0.893313522310148;1.24989727958081
"2020-12-30";4;1.1115233796083;0.936444367657369;1.28660239155924
"2020-12-31";4;1.14271230917454;0.960227723446294;1.3251968949028
"2021-01-01";4;1.19137413961329;0.999733824140881;1.38301445508569
"2021-01-02";4;1.21786160095809;1.02326966209536;1.41245353982081
"2021-01-03";4;1.22306043364673;1.01743464761526;1.4286862196782
"2021-01-04";4;1.25136090887627;1.03362363801031;1.46909817974224
"2021-01-05";4;1.27266435003144;1.05763392287141;1.48769477719146
"2021-01-06";4;1.26091987201508;1.04514841375866;1.4766913302715
"2021-01-07";4;1.26983369960227;1.05771873984537;1.48194865935917
"2021-01-08";4;1.26466899241397;1.05960873241338;1.46972925241455
"2021-01-09";4;1.22648964696045;1.02933092944278;1.42364836447813
"2021-01-10";4;1.19185622387515;1.01121035097511;1.37250209677519
"2021-01-11";4;1.17106170523019;0.995519098605242;1.34660431185514
"2021-01-12";4;1.1734225676242;1.00220944349219;1.34463569175622
"2021-01-13";4;1.16766746548559;1.00333290065926;1.33200203031192
"2021-01-14";4;1.17332413500098;1.00757753814618;1.33907073185579
"2021-01-15";4;1.1756636043941;1.01487700643459;1.3364502023536
"2021-01-16";4;1.19346091026429;1.0350002871268;1.35192153340179
"2021-01-17";4;1.1926411721149;1.03920446813229;1.34607787609752
"2021-01-18";4;1.20549654240372;1.05484364720313;1.3561494376043
"2021-01-19";4;1.17476909577102;1.02498220129165;1.32455599025039
"2021-01-20";4;1.16279602722081;1.01617702499988;1.30941502944175
"2021-01-21";4;1.15568950197801;1.01298532466536;1.29839367929065
"2021-01-22";4;1.14441422162857;1.00470895015812;1.28411949309902
"2021-01-23";4;1.12096670843593;0.987581490996294;1.25435192587556
"2021-01-24";4;1.10361057366755;0.978604309753301;1.22861683758181
"2021-01-25";4;1.10964204561984;0.989204819338145;1.23007927190154
"2021-01-26";4;1.10637900208092;0.984590429363576;1.22816757479826
