"fecha";"region";"provincia";"r.estimado";"r.liminf";"r.lisup"
"2020-06-12";3;32;1.55677466815974;0.34566867139594;2.76788066492353
"2020-06-13";3;32;1.48862557756121;0.328082212005358;2.64916894311705
"2020-06-14";3;32;1.40889461098651;0.368232966856853;2.44955625511617
"2020-06-15";3;32;1.30389365548004;0.312467719228166;2.29531959173191
"2020-06-16";3;32;1.27858152639835;0.347481521178486;2.20968153161822
"2020-06-17";3;32;1.20115833454314;0.298583831546936;2.10373283753934
"2020-06-18";3;32;1.14476147482602;0.264041086143007;2.02548186350903
"2020-06-19";3;32;1.10745614180349;0.253746675919916;1.96116560768706
"2020-06-20";3;32;1.04979016315167;0.246678816050385;1.85290151025296
"2020-06-21";3;32;1.00651937003234;0.234146832246984;1.77889190781769
"2020-06-22";3;32;0.959953254192501;0.167358595329404;1.7525479130556
"2020-06-23";3;32;0.911493572730704;0.135375336832011;1.6876118086294
"2020-06-24";3;32;0.888662021932413;0.112034902109877;1.66528914175495
"2020-06-25";3;32;0.871089861275921;0.102715835378961;1.63946388717288
"2020-06-26";3;32;0.871901815410426;0.10943459534747;1.63436903547338
"2020-06-27";3;32;0.888446647268422;0.0959690431226027;1.68092425141424
"2020-06-28";3;32;0.941102061003038;0.0697517594869643;1.81245236251911
"2020-06-29";3;32;0.994234092815738;0.088941729456214;1.89952645617526
"2020-06-30";3;32;1.08472214794401;0.0201062924599553;2.14933800342806
"2020-07-01";3;32;1.18887288354192;0.0262598634706286;2.35148590361321
"2020-07-02";3;32;1.26650024872088;0.156089742567206;2.37691075487456
"2020-07-03";3;32;1.33812157077229;0.222145689846801;2.45409745169777
"2020-07-04";3;32;1.36825664289756;0.313089083645653;2.42342420214946
"2020-07-05";3;32;1.34692413358714;0.354810798594315;2.33903746857997
"2020-07-06";3;32;1.35759263486673;0.377190278629867;2.33799499110358
"2020-07-07";3;32;1.31231011561125;0.359889686731983;2.26473054449052
