"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2021-02-04";14;141;42.4518954320558;33.7779669221198;52.0029627800753
"2021-02-05";14;141;40.2817889733902;30.8460491392669;50.7034978347665
"2021-02-06";14;141;30.7502135995504;22.3914053388517;38.6915687465686
"2021-02-07";14;141;25.393169362515;18.834120051069;32.8196115249546
"2021-02-08";14;141;50.0765059986551;40.608279540899;60.1083753764388
"2021-02-09";14;141;34.1499387627145;26.3141651425026;43.2153310874248
"2021-02-10";14;141;36.043908920502;27.9303746682304;46.1310055584613
"2021-02-11";14;141;33.2776729181759;24.6817123049584;41.9483527657487
"2021-02-12";14;141;31.6273524376338;24.3568460686312;39.6418024878256
"2021-02-13";14;141;29.5222192262336;22.0827824143409;37.3677388335353
"2021-02-14";14;141;24.7742991823117;17.8676429979956;32.1698790523002
"2021-02-15";14;141;44.0957185878714;34.4276993947742;54.9348805629282
"2021-02-16";14;141;43.1503578401593;32.161757396392;53.9277952303139
"2021-02-17";14;141;43.9511531127058;35.3941764478476;55.5927346914908
"2021-02-18";14;141;36.0065493033244;28.5882287967929;44.5960125918153
"2021-02-19";14;141;42.7507723694769;34.102833158447;51.986719468259
"2021-02-20";14;141;41.8249035959444;33.1282344494654;50.362388286623
"2021-02-21";14;141;37.9427520718344;29.8876937421017;46.4639934506967
"2021-02-22";14;141;69.4157930472128;57.7855817866993;84.8063309932135
"2021-02-23";14;141;56.1385099685205;46.7726163752075;68.2300312846186
"2021-02-24";14;141;65.2623782157697;54.2282964989166;76.3516871927984
"2021-02-25";14;141;60.3065437805983;47.7472150841891;71.7954382283095
"2021-02-26";14;141;65.1275587276939;54.2364181548247;75.0603439033978
"2021-02-27";14;141;40.894161828867;32.8033682131382;51.9948411241671
"2021-02-28";14;141;45.8077636533157;37.6763617580461;56.2018588846043
"2021-03-01";14;141;76.7285320269379;64.3153931368759;88.0387500446691
"2021-03-02";14;141;69.7731459071727;57.7937034426075;81.8744132103606
"2021-03-03";14;141;69.5116285869293;57.4769588621885;82.524145683015
"2021-03-04";14;141;76.3614331798882;64.9651256095303;91.287412407941
"2021-03-05";14;141;65.0447178374304;53.9196735744057;77.6511521381071
"2021-03-06";14;141;52.9808101514202;41.5828782498806;63.9986485564569
"2021-03-07";14;141;44.5164203639152;34.7444439751932;55.5521264119499
"2021-03-08";14;141;77.8785585035362;65.2818701899493;93.2528531377205
"2021-03-09";14;141;70.8419558246892;57.8261900662402;83.4906227360884
"2021-03-10";14;141;84.0558899872977;72.404562421423;98.7674574993746
"2021-03-11";14;141;63.4155136622496;52.9450748654242;74.4024897748352
"2021-03-12";14;141;74.3050299039371;60.749986193185;87.4052608838311
"2021-03-13";14;141;55.4465448851435;44.8234189572443;67.572177156056
"2021-03-14";14;141;49.5908309753459;38.9758267033549;62.3824390307291
"2021-03-15";14;141;83.1137779019489;71.1213407879306;97.7847371344849
"2021-03-16";14;141;75.9927100016568;64.6240160613867;88.6884825173235
"2021-03-17";14;141;86.9894321013323;73.7365139903645;101.423238981349
"2021-03-18";14;141;78.6078832040907;64.6402593732031;92.911743589577
"2021-03-19";14;141;72.225885991443;59.7672658282952;85.4560634658679
"2021-03-20";14;141;56.6193119982847;45.7980176662259;67.8970433923832
"2021-03-21";14;141;48.0834516387877;38.6509604670277;58.4759225388946
"2021-03-22";14;141;84.5513109976967;71.4624503360741;100.075044100592
"2021-03-23";14;141;68.3291154866984;57.1764575935858;81.573911941758
"2021-03-24";14;141;68.7303252885624;56.1937372286961;82.2155227585042
"2021-03-25";14;141;59.8257417508341;50.6710112111338;71.8035598842177
"2021-03-26";14;141;62.5172585188049;50.995877447461;74.1101101621408
"2021-03-27";14;141;44.2013001146778;34.736322319285;54.2607831225493
"2021-03-28";14;141;41.3554718844516;33.1119911376491;51.3451086515127
"2021-03-29";14;141;89.2098928266286;75.0278572797651;105.589648462246
"2021-03-30";14;141;79.9187184676709;67.2310676079125;93.2528531377205
"2021-03-31";14;141;63.4398786299741;51.9704761564426;76.3598088487065
"2021-04-01";14;141;50.6645138864073;41.2336470458289;62.0819377621265
"2021-04-02";14;141;44.2646490307616;34.102833158447;53.2861844135677
"2021-04-03";14;141;44.2565273748534;35.053066899704;54.92675890702
"2021-04-04";14;141;42.40641415897;33.786088578028;53.9277952303139
"2021-04-05";14;141;88.2775267283696;76.6603101173092;103.348071431588
"2021-04-06";14;141;54.8634099909362;44.1574431727736;65.9965759098691
"2021-04-07";14;141;55.3620796636985;43.5320756678438;66.2727122107472
"2021-04-08";14;141;50.1349819211939;40.5920362290827;61.0829740854203
"2021-04-09";14;141;52.3359506723107;41.2580120135534;64.6565026850194
"2021-04-10";14;141;41.2125307404676;32.8114898690464;51.0364857270019
"2021-04-11";14;141;41.4886670413457;33.4612223417008;51.0121207592774
"2021-04-12";14;141;75.6743410900562;62.3580740630046;89.3463366458861
"2021-04-13";14;141;52.9125882417914;42.5574769588622;64.3235147927841
"2021-04-14";14;141;55.7665381279258;45.4650297739906;67.2473109197288
"2021-04-15";14;141;38.5177653101336;30.5211829029397;46.7888596870239
"2021-04-16";14;141;48.845262962975;39.6174375201011;59.4830078715089
"2021-04-17";14;141;42.8222429414689;33.1363561053736;52.303464048678
"2021-04-18";14;141;34.6745977343829;25.9811772502672;43.2072094315166
"2021-04-19";14;141;47.8869075658098;38.301729262976;56.8597130131668
"2021-04-20";14;141;45.6502035286971;33.4531006857926;57.501323829913
"2021-04-21";14;141;54.7756961071279;45.1401635376634;64.9732472654385
"2021-04-22";14;141;40.858426542871;31.8287695041567;52.3115857045861
"2021-04-23";14;141;40.3158999282046;30.8541707951751;50.3542666307148
"2021-04-24";14;141;31.7784152375259;24.031979832304;40.6164011968072
"2021-04-25";14;141;30.1784490236145;22.7406365429035;37.6844834139543
"2021-04-26";14;141;51.0446073829101;41.5666349380643;60.749986193185
"2021-04-27";14;141;41.4610534112579;32.8033682131382;51.3451086515127
"2021-04-28";14;141;50.4744671381559;39.9504254123365;62.0575727944019
"2021-04-29";14;141;42.2992083009821;33.4531006857926;51.3369869956046
"2021-04-30";14;141;46.3584119238903;37.3514955217189;56.867834669075
"2021-05-01";14;141;36.253447642933;27.6136300878113;46.1391272143695
"2021-05-02";14;141;30.7031079952829;23.7071135959769;37.3596171776271
"2021-05-03";14;141;50.3136583511739;39.9423037564283;59.4748862156007
"2021-05-04";14;141;43.307917964778;34.1109548143552;53.9359168862221
"2021-05-05";14;141;40.0917422251388;32.1536357404838;50.362388286623
"2021-05-06";14;141;37.0087616423937;28.8968517213038;45.8061393221341
"2021-05-07";14;141;37.6243831602338;29.1973529899064;49.054801685406
"2021-05-08";14;141;29.2493315877188;21.4411715975947;36.0682738882265
"2021-05-09";14;141;30.2206816343371;23.0492594674143;38.3423375425169
"2021-05-10";14;141;50.9325285313772;41.5747565939724;61.3997186658393
"2021-05-11";14;141;42.2277377289901;31.1790370315023;52.303464048678
"2021-05-12";14;141;39.0440486129836;30.5211829029397;48.0802029764245
"2021-05-13";14;141;36.5620705674439;27.280642195576;45.1888934731125
"2021-05-14";14;141;48.3660852643924;37.3433738658108;60.1083753764388
"2021-05-15";14;141;31.5120249237377;23.0573811233225;39.6336808319175
"2021-05-16";14;141;30.7209756382809;22.0909040702491;39.0001916710794
"2021-05-17";14;141;56.4828681790273;46.4396284829721;69.2046299936001
"2021-05-18";14;141;50.9520205055568;40.2428050250309;63.0321715033835
"2021-05-19";14;141;50.5508107036928;40.6001578849908;61.7408282139829
"2021-05-20";14;141;46.2447087411758;38.3260942307005;56.2099805405124
"2021-05-21";14;141;42.6711801415767;33.4531006857926;54.9186372511119
"2021-05-22";14;141;38.4349244198701;29.5628275057745;48.4131908686598
"2021-05-23";14;141;46.4250095023374;35.7352859959911;55.8932359600934
"2021-05-24";14;141;71.3243821856351;59.125655011549;83.4987443919966
"2021-05-25";14;141;62.8421247551321;52.936953209516;74.394368118927
"2021-05-26";14;141;54.4573271955272;45.1320418817552;66.2808338666554
"2021-05-27";14;141;52.2920937304065;40.6001578849908;64.3316364486923
"2021-05-28";14;141;55.9858228374467;45.4731514298987;68.2543962523431
"2021-05-29";14;141;45.7232984318707;34.7525656311014;56.8515913572586
"2021-05-30";14;141;37.3758604894435;28.9130950331201;45.8223826339505
"2021-05-31";14;141;68.9349910174486;58.1348129907511;79.6003495560703
"2021-06-01";14;141;60.7110022448257;50.3461449748066;74.4512197102843
"2021-06-02";14;141;58.9551002374772;46.7726163752075;69.5294962299273
"2021-06-03";14;141;61.700219934442;49.6964125021522;74.1019885062326
"2021-06-04";14;141;58.4824198636212;46.7563730633912;69.8706057780709
"2021-06-05";14;141;45.8743612317628;37.0266292853917;55.2353818315309
"2021-06-06";14;141;43.1211198788899;33.7698452662116;52.3278290164025
"2021-06-07";14;141;67.7687212290339;55.8688709923689;79.9577024160302
"2021-06-08";14;141;65.559630822009;52.6120869731888;80.8998145013791
"2021-06-09";14;141;70.4310000357353;58.7926671193136;85.4560634658679
"2021-06-10";14;141;53.8823139572281;44.17368648459;64.3316364486923
"2021-06-11";14;141;48.4976560901049;39.3088145955903;57.1764575935858
"2021-06-12";14;141;42.9115811564588;32.8114898690464;52.3115857045861
"2021-06-13";14;141;35.7336616648095;27.6055084319032;44.1899297964063
"2021-06-14";14;141;62.775527176685;51.6537315760236;74.4106114307434
"2021-06-15";14;141;62.9883145614793;52.2953423927698;74.0857451944162
"2021-06-16";14;141;53.8579489895036;42.2244890666268;66.2727122107472
"2021-06-17";14;141;49.3033243561963;40.608279540899;60.1164970323469
"2021-06-18";14;141;42.8141212855607;33.786088578028;53.6029289939867
"2021-06-19";14;141;33.0112826043876;25.3314447776128;41.9239877980242
"2021-06-20";14;141;33.3735084578925;25.65631101394;41.2904986371861
"2021-06-21";14;141;45.2181314343819;35.7190426841748;55.8932359600934
"2021-06-22";14;141;49.9270675299445;40.6001578849908;61.3997186658393
"2021-06-23";14;141;42.8352375909219;34.1109548143552;53.6110506498949
"2021-06-24";14;141;48.3563392773026;39.3006929396821;58.1591779584756
"2021-06-25";14;141;45.422797163268;36.3687751568292;56.867834669075
"2021-06-26";14;141;30.7924462102729;23.3660040478333;39.341301219223
"2021-06-27";14;141;28.9813169427488;21.1081837053593;36.3931401245537
"2021-06-28";14;141;34.6973383709258;26.9557759592488;42.5655986147704
"2021-06-29";14;141;36.6319168082542;27.597386775995;45.8223826339505
"2021-06-30";14;141;34.2522716271575;26.6390313788298;42.6062068943113
"2021-07-01";14;141;39.813981593079;31.1871586874105;49.3796679217332
"2021-07-02";14;141;27.0239978688775;20.7833174690321;33.7942102339362
"2021-07-03";14;141;22.8981966675221;16.8768009771976;30.8866574188078
"2021-07-04";14;141;20.4210916155273;14.9438468710508;27.2887638514842
"2021-07-05";14;141;35.9594436990569;27.9303746682304;44.8315406131525
"2021-07-06";14;141;27.4317049954681;20.1335849963777;35.1017968351531
"2021-07-07";14;141;27.3586100922945;19.8168404159587;34.7850522547341
"2021-07-08";14;141;22.800736796624;16.5600563967786;29.8958153980099
"2021-07-09";14;141;22.4921138721132;16.5681780526868;30.2125599784289
"2021-07-10";14;141;18.5612324125541;13.3195156894149;25.3476880894292
"2021-07-11";14;141;17.1431912909859;12.0200507441061;23.7233569077932
"2021-07-12";14;141;25.1397736981798;18.1843875784146;32.8114898690464
"2021-07-13";14;141;24.2626348600964;17.5346551057602;31.8368911600648
"2021-07-14";14;141;22.2728291625923;16.5438130849623;28.6044721086093
"2021-07-15";14;141;18.8633580123384;13.3195156894149;25.0147001971938
"2021-07-16";14;141;15.6959122081483;10.7205857987973;20.8076824367567
"2021-07-17";14;141;16.6428972870421;11.6951845077789;23.4066123273742
"2021-07-18";14;141;14.3460929962088;9.73786543390759;19.8249620718669
"2021-07-19";14;141;24.0742124430266;18.1843875784146;34.1109548143552
"2021-07-20";14;141;22.0486714595265;16.2433118163596;29.5709491616827
"2021-07-21";14;141;19.2531974959311;13.6443819257421;25.6725543257564
"2021-07-22";14;141;18.3240800600353;12.0200507441061;24.389332692264
"2021-07-23";14;141;15.9119482553059;11.0454520351245;21.7741594898301
"2021-07-24";14;141;13.3308860076863;7.78866801594443;18.51737547065
"2021-07-25";14;141;11.3313343230925;7.47192343552542;17.2341538371576
"2021-07-26";14;141;16.3017877388985;12.0038074322898;21.4492932535029
"2021-07-27";14;141;12.60968296304;8.12165590817981;17.5427767616684
"2021-07-28";14;141;11.6058462927889;7.47192343552542;16.576299708595
"2021-07-29";14;141;11.0227113985816;7.13893554329005;15.9184455800324
"2021-07-30";14;141;9.21645512460245;4.8648718889997;13.3195156894149
"2021-07-31";14;141;7.26400904427602;4.21513941634532;11.3703182714517
"2021-08-01";14;141;7.01873503584899;3.56540694369094;10.7205857987973
"2021-08-02";14;141;10.632871914989;6.49732472654385;15.9184455800324
"2021-08-03";14;141;9.62578658237471;6.16433683430847;13.6443819257421
"2021-08-04";14;141;7.40695018825998;4.21513941634532;11.3703182714517
"2021-08-05";14;141;6.30240498474753;3.24866236327192;9.42112085348858
"2021-08-06";14;141;6.87741822304666;3.89839483592631;10.3957195624702
"2021-08-07";14;141;5.53084767347045;2.91567447103655;8.77951003674237
"2021-08-08";14;141;4.11118222072062;1.94107576205497;6.50544638245203
"2021-08-09";14;141;6.21144243857592;3.24866236327192;10.070853326143
"2021-08-10";14;141;6.35113492019661;3.24054070736374;9.42112085348858
"2021-08-11";14;141;4.66345482247685;2.27406365429035;7.79678967185261
"2021-08-12";14;141;3.9113894853794;1.62433118163596;6.50544638245203
"2021-08-13";14;141;3.73596171776271;1.94107576205497;6.49732472654385
"2021-08-14";14;141;2.97415039357545;1.29946494530877;5.52272601756227
"2021-08-15";14;141;2.58106224761954;0.324866236327192;5.19785978123508
"2021-08-16";14;141;3.95362209610193;1.62433118163596;6.82219096287104
"2021-08-17";14;141;3.42084146852533;1.29946494530877;5.53084767347045
"2021-08-18";14;141;2.80684428186694;1.29134328940059;4.88111520081607
"2021-08-19";14;141;2.3260422521027;0.649732472654385;4.54812730858069
"2021-08-20";14;141;2.1002602178553;0.649732472654385;4.2232610722535
"2021-08-21";14;141;1.88422417069772;0.324866236327192;3.5816502555073
"2021-08-22";14;141;1.92483245023861;0.649732472654385;3.89839483592631
"2021-08-23";14;141;3.1122185440145;0.974598708981577;5.20598143714326
"2021-08-24";14;141;2.76786033350768;0.649732472654385;5.20598143714326
"2021-08-25";14;141;2.59405689707263;0.974598708981577;4.55624896448887
"2021-08-26";14;141;2.18959843284528;0.649732472654385;4.2232610722535
"2021-08-27";14;141;1.79001296216283;0.324866236327192;3.25678401918011
"2021-08-28";14;141;1.59996621391142;0.324866236327192;3.24866236327192
"2021-08-29";14;141;1.32707857539658;0.316744580419013;2.92379612694473
"2021-08-30";14;141;2.15223881566765;0.649732472654385;4.2232610722535
"2021-08-31";14;141;1.84686455352009;0.324866236327192;3.57352859959912
"2021-09-01";14;141;1.80950493634246;0.649732472654385;3.57352859959912
"2021-09-02";14;141;1.46189806347237;0.324866236327192;3.24866236327192
"2021-09-03";14;141;1.37580851084566;0;2.92379612694473
"2021-09-04";14;141;1.16626978841462;0;2.59892989061754
"2021-09-05";14;141;1.0704342486981;0.316744580419013;2.59892989061754
"2021-09-06";14;141;1.65519347408704;0.324866236327192;3.24866236327192
"2021-09-07";14;141;1.51387666128472;0.324866236327192;3.24866236327192
"2021-09-08";14;141;1.2962162829455;0;2.92379612694473
"2021-09-09";14;141;1.24748634749642;0;2.59892989061754
"2021-09-10";14;141;1.09642354760427;0.316744580419013;2.59892989061754
"2021-09-11";14;141;0.981096033708121;0;2.27406365429035
"2021-09-12";14;141;0.91287412407941;0;2.27406365429035
"2021-09-13";14;141;1.62920417518087;0.324866236327192;3.25678401918011
"2021-09-14";14;141;1.44565475165601;0.324866236327192;2.93191778285291
"2021-09-15";14;141;1.33357590012312;0.324866236327192;2.59892989061754
"2021-09-16";14;141;1.2962162829455;0.324866236327192;2.59892989061754
"2021-09-17";14;141;1.35469220548439;0.324866236327192;2.93191778285291
"2021-09-18";14;141;1.16951845077789;0;2.28218531019853
"2021-09-19";14;141;1.17764010668607;0;2.59892989061754
"2021-09-20";14;141;2.04990595122458;0.649732472654385;3.90651649183449
"2021-09-21";14;141;2.18310110811873;0.641610816746205;4.23138272816168
"2021-09-22";14;141;2.01254633404696;0.324866236327192;3.89839483592631
"2021-09-23";14;141;1.7120450654443;0.324866236327192;3.25678401918011
"2021-09-24";14;141;1.88909716424262;0.324866236327192;3.57352859959912
"2021-09-25";14;141;1.61458519454615;0.324866236327192;3.25678401918011
"2021-09-26";14;141;1.45052774520091;0;2.93191778285291
"2021-09-27";14;141;2.78572797650567;1.29946494530877;5.20598143714326
"2021-09-28";14;141;2.32766658328433;0.649732472654385;4.54812730858069
"2021-09-29";14;141;2.61842186479717;0.966477053073397;4.54812730858069
"2021-09-30";14;141;2.12137652321657;0.649732472654385;4.2232610722535
"2021-10-01";14;141;2.29680429083325;0.641610816746205;4.2232610722535
"2021-10-02";14;141;2.34228556391906;0.966477053073397;4.2232610722535
"2021-10-03";14;141;2.22046072529636;0.966477053073397;4.23138272816168
"2021-10-04";14;141;4.20701776043714;1.94107576205497;7.47192343552542
"2021-10-05";14;141;3.22592172672902;1.29946494530877;5.85571390979764
"2021-10-06";14;141;3.74245904248925;1.61620952572778;6.17245849021665
"2021-10-07";14;141;3.315259941719;1.61620952572778;5.52272601756227
"2021-10-08";14;141;4.17777979916769;1.62433118163596;7.16330051101459
"2021-10-09";14;141;3.75870235430561;1.61620952572778;6.17245849021665
"2021-10-10";14;141;2.96440440648563;0.974598708981577;4.88923685672425
"2021-10-11";14;141;4.66507915365848;2.27406365429035;8.12165590817981
"2021-10-12";14;141;5.02080768243676;2.59892989061754;8.12165590817981
"2021-10-13";14;141;4.94121545453659;2.27406365429035;7.8049113277608
"2021-10-14";14;141;5.11339455979001;2.59080823470936;8.12165590817981
"2021-10-15";14;141;4.76741201810155;2.27406365429035;8.13789921999617
"2021-10-16";14;141;5.13288653396964;2.59892989061754;7.79678967185261
"2021-10-17";14;141;4.71705775147083;2.27406365429035;7.4800450914336
"2021-10-18";14;141;7.75455706113008;4.2232610722535;12.3530386363415
"2021-10-19";14;141;6.06037963868377;3.24866236327192;9.42112085348858
"2021-10-20";14;141;6.36088090728642;2.92379612694473;10.070853326143
"2021-10-21";14;141;5.43988512729883;3.24866236327192;8.12977756408799
"2021-10-22";14;141;5.37003888648849;2.59892989061754;8.77138838083419
"2021-10-23";14;141;4.43767278822945;2.26594199838217;7.79678967185261
"2021-10-24";14;141;4.10306056481244;1.94107576205497;6.49732472654385
"2021-10-25";14;141;7.05447032184498;4.21513941634532;10.0789749820511
"2021-10-26";14;141;5.50323404338264;2.59892989061754;9.42112085348858
"2021-10-27";14;141;6.86442357359357;3.89839483592631;10.3957195624702
"2021-10-28";14;141;6.71823376724634;3.89839483592631;10.3957195624702
"2021-10-29";14;141;7.335479616268;4.2232610722535;11.0454520351245
"2021-10-30";14;141;6.82381529405267;3.57352859959912;11.0454520351245
"2021-10-31";14;141;6.82868828759758;3.57352859959912;11.0535736910327
"2021-11-01";14;141;12.7071428339381;7.78866801594443;17.5671417293929
"2021-11-02";14;141;12.712015827483;8.12165590817981;17.8757646539038
"2021-11-03";14;141;11.1705255361105;7.13893554329005;15.5935793437052
"2021-11-04";14;141;12.3400439868884;8.43840048859882;17.2179105253412
"2021-11-05";14;141;12.2831923955311;7.78866801594443;16.9011659449222
"2021-11-06";14;141;11.1883931791085;7.47192343552542;15.9184455800324
"2021-11-07";14;141;13.2724100851474;9.4129991975804;19.1671079433043
"2021-11-08";14;141;20.9506235807406;14.2859927424883;27.6136300878113
"2021-11-09";14;141;36.7293766791524;26.9557759592488;46.4558717947885
"2021-11-10";14;141;20.0799820673838;14.9357252151427;26.3222867984108
"2021-11-11";14;141;22.0746607584327;14.6108589788155;29.5709491616827
"2021-11-12";14;141;53.7442458067891;43.182844463792;65.3224784694902
"2021-11-13";14;141;13.6460062569237;8.446522144507;20.4665728886131
"2021-11-14";14;141;14.9016142603283;9.74598708981577;21.1163053612675
"2021-11-15";14;141;20.752455176581;14.2859927424883;26.963897615157
"2021-11-16";14;141;20.8093067679383;15.268713107378;27.9466179800467
"2021-11-17";14;141;18.4296615868416;12.9784061412713;24.6898339608666
"2021-11-18";14;141;16.5698023838684;11.6789411959626;22.7406365429035
"2021-11-19";14;141;16.0175297821122;10.387597906562;21.7741594898301
"2021-11-20";14;141;15.1403909440288;10.0627316702348;20.4909378563377
"2021-11-21";14;141;14.157670579139;9.09625461716138;19.1671079433043
"2021-11-22";14;141;23.2701685081168;18.1925092343228;29.2542045812637
"2021-11-23";14;141;21.1114323677226;14.2859927424883;28.9212166890283
"2021-11-24";14;141;16.2920417518087;11.3540749596354;22.7487581988116
"2021-11-25";14;141;16.8280710417486;11.3703182714517;22.0990257261573
"2021-11-26";14;141;13.3065210399618;9.09625461716138;17.8757646539038
"2021-11-27";14;141;13.4608325022172;8.446522144507;18.51737547065
"2021-11-28";14;141;12.7087671651198;7.79678967185261;17.8676429979956
"2021-11-29";14;141;22.060041777798;15.9184455800324;28.5963504527011
"2021-11-30";14;141;17.7523154840994;12.0200507441061;24.0401014882122
"2021-12-01";14;141;17.0278637770898;12.0200507441061;22.7406365429035
"2021-12-02";14;141;16.2335658292698;10.7205857987973;22.4157703065763
"2021-12-03";14;141;15.960678190755;11.0373303792164;22.0909040702491
"2021-12-04";14;141;14.443552867107;9.74598708981577;20.1660716200105
"2021-12-05";14;141;12.5885666576787;8.446522144507;17.5590200734847
"2021-12-06";14;141;20.083230729747;14.6027373229073;26.9720192710651
"2021-12-07";14;141;19.6820209278829;13.3113940335067;27.9628612918631
"2021-12-08";14;141;15.8599696574935;10.3957195624702;21.4492932535029
"2021-12-09";14;141;14.8788736237854;10.070853326143;21.4411715975947
"2021-12-10";14;141;15.1923695418411;10.070853326143;21.4492932535029
"2021-12-11";14;141;12.8565813026486;8.10541259636345;18.2087525461391
"2021-12-12";14;141;11.7812740604056;7.46380177961724;16.5681780526868
"2021-12-13";14;141;18.2331175138637;13.6443819257421;23.3903690155578
"2021-12-14";14;141;14.9454712022325;9.4129991975804;20.7995607808485
"2021-12-15";14;141;15.5757117007072;11.0373303792164;21.1163053612675
"2021-12-16";14;141;19.0712724035878;13.3113940335067;25.0390651649184
"2021-12-17";14;141;17.2195348565228;11.0454520351245;23.0736244351388
"2021-12-18";14;141;16.6347756311339;12.0119290881979;21.7660378339219
"2021-12-19";14;141;17.1350696350778;11.6870628518707;23.0736244351388
"2021-12-20";14;141;28.3705684184537;21.4411715975947;34.8012955665505
"2021-12-21";14;141;21.0821944064531;15.268713107378;26.963897615157
"2021-12-22";14;141;21.4119336363252;15.2605914514699;28.5963504527011
"2021-12-23";14;141;18.4215399309334;12.6616615608523;24.6979556167748
"2021-12-24";14;141;17.2325295059759;12.0119290881979;23.715235251885
"2021-12-25";14;141;14.2145221704963;10.070853326143;19.1671079433043
"2021-12-26";14;141;12.4245092083335;8.43027883269064;17.5508984175766
"2021-12-27";14;141;22.6512983279135;16.5681780526868;29.5790708175909
"2021-12-28";14;141;18.3078367482189;12.9946494530877;24.0401014882122
"2021-12-29";14;141;16.6558919364951;10.0627316702348;23.4066123273742
"2021-12-30";14;141;17.2422754930657;12.0200507441061;23.715235251885
"2021-12-31";14;141;14.9974498000448;10.0627316702348;20.1417066522859
"2022-01-01";14;141;14.5442614003684;9.74598708981577;19.1671079433043
"2022-01-02";14;141;17.7604371400076;12.3367953245251;24.3730893804476
"2022-01-03";14;141;30.3002738622372;22.3914053388517;38.707812058385
"2022-01-04";14;141;27.0694791419633;20.4584512327049;35.093675179245
"2022-01-05";14;141;32.478501976811;24.3649677245394;41.2580120135534
"2022-01-06";14;141;30.805440859726;23.7071135959769;38.3342158866087
"2022-01-07";14;141;27.2546528966698;20.1335849963777;35.4347847273885
"2022-01-08";14;141;28.0229615455836;20.7589525013076;36.3850184686455
"2022-01-09";14;141;27.6899736533482;20.7914391249403;35.410419759664
"2022-01-10";14;141;38.6818227594788;29.2298396135391;49.7126558139686
"2022-01-11";14;141;47.4288461725884;37.9931063384651;57.1927009054022
"2022-01-12";14;141;33.94689736501;26.6309097229216;43.2153310874248
"2022-01-13";14;141;42.1383995140001;33.4531006857926;51.3451086515127
"2022-01-14";14;141;45.5949762685214;35.410419759664;55.9013576160016
"2022-01-15";14;141;45.5105110470764;36.3525318450128;54.5937710147847
"2022-01-16";14;141;43.1000035735286;34.102833158447;54.2526614666411
"2022-01-17";14;141;74.1003641750509;62.967198256118;87.0641513356875
"2022-01-18";14;141;88.1264639284774;74.6948693875297;104.63129306508
"2022-01-19";14;141;82.4283101432985;70.8208395193279;98.4507129189556
"2022-01-20";14;141;87.9851471156751;74.0695018825998;103.656694356099
"2022-01-21";14;141;100.344683076743;86.0814309707978;114.36103684308
"2022-01-22";14;141;101.127610706292;85.7565647344706;116.959966733697
"2022-01-23";14;141;111.747487971828;95.8192964047054;126.421695866727
"2022-01-24";14;141;181.403682033923;159.1600908326;202.407908543657
"2022-01-25";14;141;166.424099876876;148.114638797475;184.532143889753
"2022-01-26";14;141;177.190166948759;155.610927200725;199.516599040345
"2022-01-27";14;141;185.217611648404;165.982281795471;205.997680455073
"2022-01-28";14;141;195.395670832535;171.513129468941;218.342597435506
"2022-01-29";14;141;176.683375620088;158.193613779526;195.92682712893
"2022-01-30";14;141;160.982590418395;144.565475165601;176.735354217901
"2022-01-31";14;141;321.162761233062;294.629311381039;350.57939893249
"2022-02-01";14;141;294.48149724351;269.614611183845;324.882479639009
"2022-02-02";14;141;289.887888661843;266.008595960613;316.460322462226
"2022-02-03";14;141;267.446129056361;240.384771570306;290.836498071919
"2022-02-04";14;141;293.864251394488;264.765982606662;321.999291791605
"2022-02-05";14;141;208.666456586501;187.748319629393;231.304760264961
"2022-02-06";14;141;201.865381928991;178.34344208772;222.858238120454
"2022-02-07";14;141;363.257303805158;335.261955889662;396.986540791829
"2022-02-08";14;141;351.541002992018;323.509919790526;379.784873578304
"2022-02-09";14;141;309.951627417411;276.055084319032;339.607041800539
"2022-02-10";14;141;288.781719127149;262.158931060136;316.476565774043
"2022-02-11";14;141;292.595648741631;268.331389550353;320.659218566755
"2022-02-12";14;141;213.480974208869;189.72188201508;237.176717486575
"2022-02-13";14;141;226.413899077055;203.350020629006;247.929789909005
"2022-02-14";14;141;422.279001621083;390.164349828958;457.419782404595
"2022-02-15";14;141;374.213417625293;347.915495794607;403.207729217495
"2022-02-16";14;141;315.030911022387;286.800035085554;342.084146852533
"2022-02-17";14;141;308.24283101433;282.601138981025;334.368573739763
"2022-02-18";14;141;318.347795295287;292.03850314633;344.041465926405
"2022-02-19";14;141;221.648111390135;202.383543575933;242.025346063758
"2022-02-20";14;141;212.157144295836;192.970544378352;234.277286327355
"2022-02-21";14;141;325.554952748206;297.877973744311;352.487988070912
"2022-02-22";14;141;302.149964752013;273.862237223823;327.806275765953
"2022-02-23";14;141;264.418375733792;240.392893226214;291.762366845451
"2022-02-24";14;141;243.480746802504;217.660378339219;264.644157768039
"2022-02-25";14;141;232.185147765408;207.906269593495;259.592487793151
"2022-02-26";14;141;167.949346856432;151.338936193023;187.780806253025
"2022-02-27";14;141;143.205909966571;123.765914384752;161.799629002758
"2022-02-28";14;141;253.433023952388;228.00736796624;278.735230768731
"2022-03-01";14;141;189.752744307531;167.273625084871;211.528528128543
"2022-03-02";14;141;183.399985056153;164.008719409783;204.040361381201
"2022-03-03";14;141;174.703315909674;157.137798511463;195.918705473021
"2022-03-04";14;141;153.257271318535;135.452977236623;171.878603984809
"2022-03-05";14;141;117.539852965541;100.676046637797;133.203278550057
