"fecha";"region";"provincia";"prob72.estimado";"prob72.linf";"prob72.lsup"
2020-07-19;"01";"011";0.418581963833611;0.371032121155903;0.465855420191428
2020-07-26;"01";"011";0.473738651455624;0.428145849166267;0.519586023364861
2020-08-02;"01";"011";0.484680636035899;0.435460353623594;0.534524602429311
2020-08-09;"01";"011";0.467107585462338;0.415674679102341;0.519470337736584
2020-08-16;"01";"011";0.539512646479718;0.484159440227007;0.592525035087713
2020-08-23;"01";"011";0.541002802448929;0.430683898264675;0.625654814350791
2020-08-30;"01";"011";0.457572468395279;0.325009013986354;0.578850056560725
2020-09-06;"01";"011";0.43647947532121;0.26268154567818;0.62630993935617
2020-03-08;"01";"014";0.139326552208205;0.0406637072070225;0.27787666622839
2020-03-15;"01";"014";0.139326552208205;0.0406637072070225;0.27787666622839
2020-03-22;"01";"014";0.188890344972678;0.00443777032344141;0.506495503564699
2020-03-29;"01";"014";0.137718878146037;0.00294762940344834;0.404812817665758
2020-04-05;"01";"014";0.239622625856068;0.0701634199814206;0.467963729859406
2020-04-12;"01";"014";0.182363464347302;0.0503710659507063;0.364089502032747
2020-04-19;"01";"014";0.222057856450945;0.0649047038632624;0.442192283598353
2020-04-26;"01";"014";0.181536949672104;0.00830403784462764;0.467013142815858
2020-05-03;"01";"014";0.143886084989749;0.0294848316066542;0.315297225977154
2020-05-10;"01";"014";0.274645082833082;0.107089312613908;0.466846786426145
2020-05-17;"01";"014";0.159502327170203;0.0630088280869059;0.287573312384382
2020-05-24;"01";"014";0.215880321488856;0.127019690401512;0.319355000966205
2020-05-31;"01";"014";0.211729620897647;0.135600499165343;0.298472033588431
2020-06-07;"01";"014";0.230833264174953;0.163431409576414;0.305686830824647
2020-06-14;"01";"014";0.422097089059223;0.342754308298712;0.503785709395832
2020-06-21;"01";"014";0.356611218170664;0.270753626871648;0.448974447168284
