region_residencia,comuna_residencia,Fecha defunciones,confirmados,sospechosos,totales
Del Bíobío,Laja,2021-03-29,2.0,,2.0
Del Bíobío,Laja,2021-04-05,2.0,,2.0
Del Bíobío,Laja,2021-04-06,2.0,,2.0
Del Bíobío,Laja,2021-04-08,2.0,,2.0
Del Bíobío,Laja,2021-04-12,2.0,,2.0
Del Bíobío,Laja,2021-04-14,2.0,,2.0
Del Bíobío,Laja,2021-04-15,2.0,,2.0
Del Bíobío,Laja,2021-04-18,2.0,,2.0
Del Bíobío,Laja,2021-04-19,,2.0,2.0
Del Bíobío,Laja,2021-04-22,4.0,,4.0
Del Bíobío,Laja,2021-04-27,2.0,,2.0
Del Bíobío,Laja,2021-05-11,2.0,,2.0
Del Bíobío,Laja,2021-05-18,2.0,,2.0
Del Bíobío,Laja,2021-05-30,2.0,,2.0
Del Bíobío,Laja,2021-06-09,2.0,,2.0
Del Bíobío,Laja,2021-06-11,2.0,,2.0
Del Bíobío,Laja,2021-06-19,2.0,,2.0
Del Bíobío,Laja,2021-06-24,4.0,,4.0
Del Bíobío,Laja,2021-06-26,2.0,,2.0
Del Bíobío,Laja,2021-06-28,2.0,,2.0
Del Bíobío,Laja,2021-08-03,4.0,,4.0
Del Bíobío,Laja,2021-10-27,2.0,,2.0
Del Bíobío,Laja,2021-11-22,2.0,,2.0
Del Bíobío,Laja,2021-12-09,2.0,,2.0
Del Bíobío,Laja,2021-12-10,2.0,,2.0
Del Bíobío,Laja,2022-01-25,1.0,,1.0
Del Bíobío,Laja,2022-01-29,1.0,,1.0
Del Bíobío,Laja,2022-02-08,1.0,,1.0
Del Bíobío,Laja,2022-02-11,1.0,,1.0
Del Bíobío,Laja,2022-02-24,2.0,,2.0
Del Bíobío,Laja,2022-03-03,1.0,,1.0
Del Bíobío,Laja,2022-03-10,1.0,,1.0
Del Bíobío,Laja,2022-03-12,1.0,,1.0
Del Bíobío,Laja,2022-04-09,1.0,,1.0
Del Bíobío,Laja,2022-04-13,1.0,,1.0
Del Bíobío,Laja,2022-08-13,1.0,,1.0
Del Bíobío,Laja,2022-08-25,1.0,,1.0
Del Bíobío,Laja,2022-09-12,1.0,,1.0
Del Bíobío,Lebu,2020-07-04,,2.0,2.0
Del Bíobío,Lebu,2020-07-19,,2.0,2.0
Del Bíobío,Lebu,2020-07-21,,2.0,2.0
Del Bíobío,Lebu,2020-09-23,,2.0,2.0
Del Bíobío,Lebu,2020-09-24,2.0,,2.0
Del Bíobío,Lebu,2020-09-25,,2.0,2.0
Del Bíobío,Lebu,2020-09-27,2.0,,2.0
Del Bíobío,Lebu,2020-09-28,2.0,,2.0
Del Bíobío,Lebu,2020-10-04,,2.0,2.0
Del Bíobío,Lebu,2020-10-24,2.0,,2.0
Del Bíobío,Lebu,2020-10-31,,2.0,2.0
Del Bíobío,Lebu,2020-11-01,2.0,,2.0
Del Bíobío,Lebu,2020-11-05,2.0,,2.0
Del Bíobío,Lebu,2020-11-08,2.0,,2.0
Del Bíobío,Lebu,2020-11-23,,2.0,2.0
Del Bíobío,Lebu,2020-12-11,,2.0,2.0
Del Bíobío,Lebu,2020-12-13,,2.0,2.0
Del Bíobío,Lebu,2020-12-21,2.0,,2.0
Del Bíobío,Lebu,2020-12-23,4.0,,4.0
Del Bíobío,Lebu,2020-12-24,4.0,,4.0
Del Bíobío,Lebu,2021-01-12,,2.0,2.0
Del Bíobío,Lebu,2021-01-19,2.0,,2.0
Del Bíobío,Lebu,2021-01-20,2.0,,2.0
Del Bíobío,Lebu,2021-01-22,2.0,,2.0
Del Bíobío,Lebu,2021-01-23,,2.0,2.0
Del Bíobío,Lebu,2021-01-24,,2.0,2.0
Del Bíobío,Lebu,2021-02-01,2.0,,2.0
Del Bíobío,Lebu,2021-02-02,2.0,,2.0
Del Bíobío,Lebu,2021-02-04,2.0,,2.0
Del Bíobío,Lebu,2021-02-08,2.0,,2.0
Del Bíobío,Lebu,2021-02-11,2.0,,2.0
Del Bíobío,Lebu,2021-02-13,2.0,,2.0
Del Bíobío,Lebu,2021-02-24,,2.0,2.0
Del Bíobío,Lebu,2021-02-26,2.0,,2.0
Del Bíobío,Lebu,2021-03-22,2.0,,2.0
Del Bíobío,Lebu,2021-03-24,2.0,,2.0
Del Bíobío,Lebu,2021-03-31,2.0,,2.0
Del Bíobío,Lebu,2021-04-04,,2.0,2.0
Del Bíobío,Lebu,2021-04-11,2.0,2.0,4.0
Del Bíobío,Lebu,2021-04-19,2.0,,2.0
Del Bíobío,Lebu,2021-05-15,2.0,,2.0
Del Bíobío,Lebu,2021-05-16,2.0,,2.0
Del Bíobío,Lebu,2021-05-26,,2.0,2.0
Del Bíobío,Lebu,2021-05-28,4.0,,4.0
Del Bíobío,Lebu,2021-06-03,2.0,2.0,4.0
Del Bíobío,Lebu,2021-06-07,,2.0,2.0
Del Bíobío,Lebu,2021-06-09,,2.0,2.0
Del Bíobío,Lebu,2021-06-15,2.0,,2.0
Del Bíobío,Lebu,2021-06-20,,2.0,2.0
Del Bíobío,Lebu,2021-06-24,2.0,,2.0
Del Bíobío,Lebu,2021-06-25,,2.0,2.0
Del Bíobío,Lebu,2021-06-27,2.0,,2.0
Del Bíobío,Lebu,2021-06-30,2.0,,2.0
Del Bíobío,Lebu,2021-07-10,2.0,,2.0
Del Bíobío,Lebu,2021-07-31,,2.0,2.0
Del Bíobío,Lebu,2021-08-14,2.0,,2.0
Del Bíobío,Lebu,2021-09-09,2.0,,2.0
Del Bíobío,Lebu,2021-09-15,2.0,,2.0
Del Bíobío,Lebu,2021-11-10,2.0,,2.0
Del Bíobío,Lebu,2021-11-21,2.0,,2.0
Del Bíobío,Lebu,2021-11-30,2.0,,2.0
Del Bíobío,Lebu,2021-12-02,2.0,,2.0
Del Bíobío,Lebu,2021-12-06,4.0,,4.0
Del Bíobío,Lebu,2021-12-13,,2.0,2.0
Del Bíobío,Lebu,2021-12-27,2.0,,2.0
Del Bíobío,Lebu,2022-01-27,1.0,,1.0
Del Bíobío,Lebu,2022-02-17,1.0,,1.0
Del Bíobío,Lebu,2022-02-20,1.0,,1.0
Del Bíobío,Lebu,2022-02-21,1.0,,1.0
Del Bíobío,Lebu,2022-02-24,1.0,,1.0
Del Bíobío,Lebu,2022-03-04,2.0,,2.0
Del Bíobío,Lebu,2022-03-06,1.0,,1.0
Del Bíobío,Lebu,2022-03-10,1.0,,1.0
Del Bíobío,Lebu,2022-03-18,1.0,,1.0
Del Bíobío,Lebu,2022-03-20,1.0,,1.0
Del Bíobío,Lebu,2022-03-22,1.0,,1.0
Del Bíobío,Lebu,2022-03-29,1.0,,1.0
Del Bíobío,Lebu,2022-07-29,1.0,,1.0
Del Bíobío,Lebu,2022-08-31,1.0,,1.0
Del Bíobío,Lebu,2022-09-03,1.0,,1.0
Del Bíobío,Lebu,2022-09-17,1.0,,1.0
Del Bíobío,Los Álamos,2020-07-07,,2.0,2.0
Del Bíobío,Los Álamos,2020-08-18,2.0,,2.0
Del Bíobío,Los Álamos,2020-08-31,2.0,,2.0
Del Bíobío,Los Álamos,2020-09-20,2.0,,2.0
Del Bíobío,Los Álamos,2020-10-14,2.0,,2.0
Del Bíobío,Los Álamos,2020-10-15,2.0,,2.0
Del Bíobío,Los Álamos,2020-10-24,2.0,,2.0
Del Bíobío,Los Álamos,2020-11-27,,2.0,2.0
Del Bíobío,Los Álamos,2020-12-08,2.0,,2.0
Del Bíobío,Los Álamos,2020-12-31,2.0,,2.0
Del Bíobío,Los Álamos,2021-01-02,2.0,,2.0
Del Bíobío,Los Álamos,2021-01-09,2.0,,2.0
Del Bíobío,Los Álamos,2021-02-03,2.0,,2.0
Del Bíobío,Los Álamos,2021-02-04,2.0,,2.0
Del Bíobío,Los Álamos,2021-02-25,2.0,,2.0
Del Bíobío,Los Álamos,2021-03-10,2.0,,2.0
Del Bíobío,Los Álamos,2021-03-20,2.0,,2.0
Del Bíobío,Los Álamos,2021-04-06,2.0,,2.0
Del Bíobío,Los Álamos,2021-04-09,2.0,,2.0
Del Bíobío,Los Álamos,2021-05-03,2.0,,2.0
Del Bíobío,Los Álamos,2021-05-13,2.0,,2.0
Del Bíobío,Los Álamos,2021-05-29,2.0,,2.0
Del Bíobío,Los Álamos,2021-05-31,2.0,,2.0
Del Bíobío,Los Álamos,2021-06-15,4.0,,4.0
Del Bíobío,Los Álamos,2021-06-20,2.0,,2.0
Del Bíobío,Los Álamos,2021-06-21,2.0,,2.0
Del Bíobío,Los Álamos,2021-06-29,2.0,,2.0
Del Bíobío,Los Álamos,2021-06-30,2.0,,2.0
Del Bíobío,Los Álamos,2021-07-24,2.0,,2.0
Del Bíobío,Los Álamos,2021-07-30,2.0,,2.0
Del Bíobío,Los Álamos,2021-08-14,2.0,,2.0
Del Bíobío,Los Álamos,2021-08-27,,2.0,2.0
Del Bíobío,Los Álamos,2021-09-14,2.0,,2.0
Del Bíobío,Los Álamos,2022-01-11,1.0,,1.0
Del Bíobío,Los Álamos,2022-01-28,1.0,,1.0
Del Bíobío,Los Álamos,2022-02-03,1.0,,1.0
Del Bíobío,Los Álamos,2022-02-21,1.0,,1.0
Del Bíobío,Los Álamos,2022-02-22,1.0,,1.0
Del Bíobío,Los Álamos,2022-02-25,,1.0,1.0
Del Bíobío,Los Álamos,2022-03-01,1.0,,1.0
Del Bíobío,Los Álamos,2022-03-06,1.0,,1.0
Del Bíobío,Los Álamos,2022-03-10,1.0,,1.0
Del Bíobío,Los Álamos,2022-03-16,1.0,,1.0
Del Bíobío,Los Álamos,2022-03-27,1.0,,1.0
Del Bíobío,Los Álamos,2022-07-19,1.0,,1.0
Del Bíobío,Los Álamos,2022-09-23,1.0,,1.0
Del Bíobío,Los Ángeles,2020-04-06,,2.0,2.0
Del Bíobío,Los Ángeles,2020-05-13,,2.0,2.0
Del Bíobío,Los Ángeles,2020-05-23,,2.0,2.0
Del Bíobío,Los Ángeles,2020-06-02,,2.0,2.0
Del Bíobío,Los Ángeles,2020-06-05,,2.0,2.0
Del Bíobío,Los Ángeles,2020-06-19,2.0,,2.0
Del Bíobío,Los Ángeles,2020-06-22,,2.0,2.0
Del Bíobío,Los Ángeles,2020-06-25,2.0,,2.0
Del Bíobío,Los Ángeles,2020-07-02,2.0,,2.0
Del Bíobío,Los Ángeles,2020-07-07,,2.0,2.0
Del Bíobío,Los Ángeles,2020-07-11,2.0,,2.0
Del Bíobío,Los Ángeles,2020-07-14,,2.0,2.0
Del Bíobío,Los Ángeles,2020-07-15,2.0,,2.0
Del Bíobío,Los Ángeles,2020-07-16,2.0,,2.0
Del Bíobío,Los Ángeles,2020-07-22,2.0,4.0,6.0
Del Bíobío,Los Ángeles,2020-07-24,2.0,,2.0
Del Bíobío,Los Ángeles,2020-07-28,2.0,,2.0
Del Bíobío,Los Ángeles,2020-07-29,4.0,,4.0
Del Bíobío,Los Ángeles,2020-08-08,4.0,,4.0
Del Bíobío,Los Ángeles,2020-08-10,,2.0,2.0
Del Bíobío,Los Ángeles,2020-08-15,2.0,,2.0
Del Bíobío,Los Ángeles,2020-08-16,,2.0,2.0
Del Bíobío,Los Ángeles,2020-08-17,,2.0,2.0
Del Bíobío,Los Ángeles,2020-09-10,2.0,,2.0
Del Bíobío,Los Ángeles,2020-09-11,2.0,,2.0
Del Bíobío,Los Ángeles,2020-09-27,4.0,,4.0
Del Bíobío,Los Ángeles,2020-10-10,2.0,,2.0
Del Bíobío,Los Ángeles,2020-10-13,2.0,,2.0
Del Bíobío,Los Ángeles,2020-10-17,,2.0,2.0
Del Bíobío,Los Ángeles,2020-10-21,2.0,,2.0
Del Bíobío,Los Ángeles,2020-10-23,2.0,,2.0
Del Bíobío,Los Ángeles,2020-10-28,2.0,,2.0
Del Bíobío,Los Ángeles,2020-10-29,2.0,,2.0
Del Bíobío,Los Ángeles,2020-10-31,4.0,,4.0
Del Bíobío,Los Ángeles,2020-11-01,2.0,,2.0
Del Bíobío,Los Ángeles,2020-11-11,2.0,,2.0
Del Bíobío,Los Ángeles,2020-11-19,2.0,,2.0
Del Bíobío,Los Ángeles,2020-11-20,2.0,,2.0
Del Bíobío,Los Ángeles,2020-11-22,2.0,,2.0
Del Bíobío,Los Ángeles,2020-11-26,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2020-11-29,2.0,,2.0
Del Bíobío,Los Ángeles,2020-12-01,,2.0,2.0
Del Bíobío,Los Ángeles,2020-12-03,2.0,,2.0
Del Bíobío,Los Ángeles,2020-12-04,4.0,,4.0
Del Bíobío,Los Ángeles,2020-12-07,2.0,,2.0
Del Bíobío,Los Ángeles,2020-12-12,2.0,,2.0
Del Bíobío,Los Ángeles,2020-12-13,2.0,,2.0
Del Bíobío,Los Ángeles,2020-12-15,4.0,,4.0
Del Bíobío,Los Ángeles,2020-12-16,2.0,,2.0
Del Bíobío,Los Ángeles,2020-12-17,4.0,,4.0
Del Bíobío,Los Ángeles,2020-12-22,4.0,,4.0
Del Bíobío,Los Ángeles,2020-12-23,4.0,,4.0
Del Bíobío,Los Ángeles,2020-12-26,6.0,,6.0
Del Bíobío,Los Ángeles,2020-12-27,2.0,,2.0
Del Bíobío,Los Ángeles,2020-12-28,2.0,,2.0
Del Bíobío,Los Ángeles,2020-12-31,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-02,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-03,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-04,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-06,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-08,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-12,4.0,,4.0
Del Bíobío,Los Ángeles,2021-01-14,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-20,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-22,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-23,8.0,,8.0
Del Bíobío,Los Ángeles,2021-01-24,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-26,2.0,,2.0
Del Bíobío,Los Ángeles,2021-01-27,6.0,,6.0
Del Bíobío,Los Ángeles,2021-01-30,4.0,,4.0
Del Bíobío,Los Ángeles,2021-02-03,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-04,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-05,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-08,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-02-10,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-12,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-13,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-14,4.0,,4.0
Del Bíobío,Los Ángeles,2021-02-15,,2.0,2.0
Del Bíobío,Los Ángeles,2021-02-17,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-02-20,4.0,,4.0
Del Bíobío,Los Ángeles,2021-02-21,4.0,,4.0
Del Bíobío,Los Ángeles,2021-02-22,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-26,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-27,2.0,,2.0
Del Bíobío,Los Ángeles,2021-02-28,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-01,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-02,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-03-03,4.0,,4.0
Del Bíobío,Los Ángeles,2021-03-04,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-05,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-08,6.0,,6.0
Del Bíobío,Los Ángeles,2021-03-10,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-11,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-12,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-13,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-14,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-15,6.0,2.0,8.0
Del Bíobío,Los Ángeles,2021-03-16,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-18,4.0,,4.0
Del Bíobío,Los Ángeles,2021-03-19,6.0,,6.0
Del Bíobío,Los Ángeles,2021-03-20,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-22,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-03-23,6.0,,6.0
Del Bíobío,Los Ángeles,2021-03-25,4.0,,4.0
Del Bíobío,Los Ángeles,2021-03-26,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-27,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-28,2.0,,2.0
Del Bíobío,Los Ángeles,2021-03-31,,4.0,4.0
Del Bíobío,Los Ángeles,2021-04-01,2.0,,2.0
Del Bíobío,Los Ángeles,2021-04-02,2.0,,2.0
Del Bíobío,Los Ángeles,2021-04-03,2.0,,2.0
Del Bíobío,Los Ángeles,2021-04-04,2.0,,2.0
Del Bíobío,Los Ángeles,2021-04-05,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-04-06,8.0,,8.0
Del Bíobío,Los Ángeles,2021-04-07,,2.0,2.0
Del Bíobío,Los Ángeles,2021-04-08,8.0,,8.0
Del Bíobío,Los Ángeles,2021-04-09,,2.0,2.0
Del Bíobío,Los Ángeles,2021-04-10,4.0,,4.0
Del Bíobío,Los Ángeles,2021-04-11,2.0,,2.0
Del Bíobío,Los Ángeles,2021-04-12,2.0,,2.0
Del Bíobío,Los Ángeles,2021-04-13,4.0,,4.0
Del Bíobío,Los Ángeles,2021-04-14,,2.0,2.0
Del Bíobío,Los Ángeles,2021-04-15,4.0,2.0,6.0
Del Bíobío,Los Ángeles,2021-04-16,6.0,,6.0
Del Bíobío,Los Ángeles,2021-04-20,2.0,,2.0
Del Bíobío,Los Ángeles,2021-04-21,2.0,,2.0
Del Bíobío,Los Ángeles,2021-04-24,4.0,,4.0
Del Bíobío,Los Ángeles,2021-04-25,4.0,,4.0
Del Bíobío,Los Ángeles,2021-04-26,6.0,2.0,8.0
Del Bíobío,Los Ángeles,2021-04-28,4.0,,4.0
Del Bíobío,Los Ángeles,2021-04-29,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-01,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-02,6.0,,6.0
Del Bíobío,Los Ángeles,2021-05-05,6.0,2.0,8.0
Del Bíobío,Los Ángeles,2021-05-06,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-07,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-08,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-09,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-10,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-12,4.0,,4.0
Del Bíobío,Los Ángeles,2021-05-13,8.0,,8.0
Del Bíobío,Los Ángeles,2021-05-14,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-05-15,4.0,,4.0
Del Bíobío,Los Ángeles,2021-05-16,,2.0,2.0
Del Bíobío,Los Ángeles,2021-05-17,6.0,,6.0
Del Bíobío,Los Ángeles,2021-05-18,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-19,8.0,2.0,10.0
Del Bíobío,Los Ángeles,2021-05-20,4.0,,4.0
Del Bíobío,Los Ángeles,2021-05-21,4.0,,4.0
Del Bíobío,Los Ángeles,2021-05-24,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-25,2.0,4.0,6.0
Del Bíobío,Los Ángeles,2021-05-26,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-27,2.0,,2.0
Del Bíobío,Los Ángeles,2021-05-29,4.0,2.0,6.0
Del Bíobío,Los Ángeles,2021-05-30,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-05-31,2.0,,2.0
Del Bíobío,Los Ángeles,2021-06-01,2.0,,2.0
Del Bíobío,Los Ángeles,2021-06-02,2.0,,2.0
Del Bíobío,Los Ángeles,2021-06-03,6.0,,6.0
Del Bíobío,Los Ángeles,2021-06-04,,2.0,2.0
Del Bíobío,Los Ángeles,2021-06-05,2.0,,2.0
Del Bíobío,Los Ángeles,2021-06-08,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-06-11,,2.0,2.0
Del Bíobío,Los Ángeles,2021-06-14,2.0,,2.0
Del Bíobío,Los Ángeles,2021-06-15,4.0,,4.0
Del Bíobío,Los Ángeles,2021-06-16,4.0,,4.0
Del Bíobío,Los Ángeles,2021-06-17,4.0,,4.0
Del Bíobío,Los Ángeles,2021-06-18,4.0,,4.0
Del Bíobío,Los Ángeles,2021-06-19,4.0,,4.0
Del Bíobío,Los Ángeles,2021-06-21,4.0,,4.0
Del Bíobío,Los Ángeles,2021-06-22,2.0,,2.0
Del Bíobío,Los Ángeles,2021-06-23,6.0,,6.0
Del Bíobío,Los Ángeles,2021-06-24,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-06-25,2.0,,2.0
Del Bíobío,Los Ángeles,2021-06-29,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-01,4.0,,4.0
Del Bíobío,Los Ángeles,2021-07-03,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-04,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-05,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-08,,2.0,2.0
Del Bíobío,Los Ángeles,2021-07-11,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-13,,2.0,2.0
Del Bíobío,Los Ángeles,2021-07-15,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-16,4.0,2.0,6.0
Del Bíobío,Los Ángeles,2021-07-17,4.0,,4.0
Del Bíobío,Los Ángeles,2021-07-18,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-22,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-25,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-07-28,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-29,2.0,,2.0
Del Bíobío,Los Ángeles,2021-07-30,2.0,,2.0
Del Bíobío,Los Ángeles,2021-08-01,2.0,2.0,4.0
Del Bíobío,Los Ángeles,2021-08-03,4.0,,4.0
Del Bíobío,Los Ángeles,2021-08-04,2.0,,2.0
Del Bíobío,Los Ángeles,2021-08-05,,2.0,2.0
Del Bíobío,Los Ángeles,2021-08-06,2.0,,2.0
Del Bíobío,Los Ángeles,2021-08-08,2.0,,2.0
Del Bíobío,Los Ángeles,2021-08-11,2.0,,2.0
Del Bíobío,Los Ángeles,2021-08-19,2.0,,2.0
Del Bíobío,Los Ángeles,2021-08-24,2.0,,2.0
Del Bíobío,Los Ángeles,2021-08-26,2.0,,2.0
Del Bíobío,Los Ángeles,2021-08-31,2.0,,2.0
Del Bíobío,Los Ángeles,2021-09-15,2.0,,2.0
Del Bíobío,Los Ángeles,2021-09-16,2.0,,2.0
Del Bíobío,Los Ángeles,2021-10-01,2.0,,2.0
Del Bíobío,Los Ángeles,2021-10-17,2.0,,2.0
Del Bíobío,Los Ángeles,2021-10-21,2.0,,2.0
Del Bíobío,Los Ángeles,2021-10-29,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-03,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-04,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-07,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-12,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-13,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-14,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-20,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-24,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-25,6.0,,6.0
Del Bíobío,Los Ángeles,2021-11-26,,2.0,2.0
Del Bíobío,Los Ángeles,2021-11-27,2.0,,2.0
Del Bíobío,Los Ángeles,2021-11-28,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-02,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-04,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-05,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-06,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-07,4.0,,4.0
Del Bíobío,Los Ángeles,2021-12-08,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-10,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-12,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-14,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-19,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-21,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-23,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-26,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-28,2.0,,2.0
Del Bíobío,Los Ángeles,2021-12-31,2.0,,2.0
Del Bíobío,Los Ángeles,2022-01-06,1.0,,1.0
Del Bíobío,Los Ángeles,2022-01-27,1.0,,1.0
Del Bíobío,Los Ángeles,2022-01-28,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-02,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-04,3.0,,3.0
Del Bíobío,Los Ángeles,2022-02-05,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-06,2.0,,2.0
Del Bíobío,Los Ángeles,2022-02-07,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-08,2.0,,2.0
Del Bíobío,Los Ángeles,2022-02-10,2.0,,2.0
Del Bíobío,Los Ángeles,2022-02-12,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-13,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-14,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-15,3.0,,3.0
Del Bíobío,Los Ángeles,2022-02-17,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-19,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-20,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-21,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-22,2.0,,2.0
Del Bíobío,Los Ángeles,2022-02-23,2.0,1.0,3.0
Del Bíobío,Los Ángeles,2022-02-24,2.0,,2.0
Del Bíobío,Los Ángeles,2022-02-27,1.0,,1.0
Del Bíobío,Los Ángeles,2022-02-28,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-01,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-02,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-03,4.0,,4.0
Del Bíobío,Los Ángeles,2022-03-04,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-07,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-08,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-09,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-10,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-11,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-12,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-13,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-14,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-21,2.0,,2.0
Del Bíobío,Los Ángeles,2022-03-22,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-23,3.0,1.0,4.0
Del Bíobío,Los Ángeles,2022-03-24,,1.0,1.0
Del Bíobío,Los Ángeles,2022-03-25,,1.0,1.0
Del Bíobío,Los Ángeles,2022-03-26,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-27,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-28,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-30,1.0,,1.0
Del Bíobío,Los Ángeles,2022-03-31,1.0,,1.0
Del Bíobío,Los Ángeles,2022-04-01,1.0,,1.0
