Region,Codigo region,Comuna,Codigo comuna,Poblacion,2020-03-30,2020-04-01,2020-04-03,2020-04-06,2020-04-08,2020-04-10,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15,2020-05-18,2020-05-22,2020-05-25,2020-05-29,2020-06-01,2020-06-05,2020-06-08,2020-06-12,2020-06-15,2020-06-19,2020-06-23,2020-06-28,2020-07-01,2020-07-05,2020-07-10,2020-07-13,2020-07-17,2020-07-20,2020-07-24,2020-07-27,2020-07-31,2020-08-03,2020-08-07,2020-08-10,2020-08-14,2020-08-17,2020-08-21,2020-08-24,2020-08-28,2020-08-31,2020-09-04,2020-09-07,2020-09-11,2020-09-14,2020-09-18,2020-09-21,2020-09-25,2020-09-28,2020-10-02,2020-10-05,2020-10-09,2020-10-12,2020-10-16,2020-10-19,2020-10-24,2020-10-26,2020-10-30,2020-11-02,2020-11-06,2020-11-09,2020-11-13,2020-11-16,2020-11-20,2020-11-23,2020-11-27,2020-11-30,2020-12-04,2020-12-07,2020-12-11,2020-12-14,2020-12-18,2020-12-21,2020-12-25,2020-12-28,2021-01-01,2021-01-04,2021-01-08,2021-01-11,2021-01-15,2021-01-18,2021-01-22,2021-01-25,2021-01-29,2021-02-01,2021-02-05,2021-02-08,2021-02-12,2021-02-15,2021-02-19,2021-02-22,2021-02-26,2021-03-01,2021-03-05,2021-03-08,2021-03-12,2021-03-15,2021-03-19,2021-03-22,2021-03-26,2021-03-29,2021-04-02,2021-04-05,2021-04-09,2021-04-12,2021-04-16,2021-04-19,2021-04-23,2021-04-26,2021-04-30,2021-05-03,2021-05-07,2021-05-10,2021-05-14,2021-05-17,2021-05-21,2021-05-24,2021-05-28,2021-05-31,2021-06-04,2021-06-07,2021-06-11,2021-06-14,2021-06-18,2021-06-21,2021-06-25,2021-06-28,2021-07-02,2021-07-05,2021-07-09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Lagos,10,Ancud,10202,42458.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1,18.8,21.2,21.2,23.6,35.3,54.2,113.1,141.3,155.4,195.5,195.5,197.8,197.8,200.2,202.6,204.9,219.0,221.4,223.8,240.2,235.5,240.2,235.5,235.5,242.6,249.7,249.7,261.4,261.4,263.8,266.1,263.8,266.1,266.1,266.1,266.1,266.1,268.5,270.9,270.9,270.9,273.2,270.9,280.3,282.6,292.1,301.5,332.1,355.6,362.7,376.8,379.2,416.9,442.8,475.8,541.7,668.9,767.8,859.7,1024.5,1170.6,1283.6,1356.6,1432.0,1521.5,1575.7,1662.8,1733.5,1787.6,1867.7,1954.9,2037.3,2155.1,2249.3,2423.6,2645.0,2897.0,3083.0,3396.3,3636.5,3768.4,3989.8,4159.4,4312.5,4444.4,4529.2,4682.3,4797.7,4955.5,5205.1,5412.4,5523.1,5706.8,5836.4,6001.2,6114.3,6267.4,6387.5,6495.8,6573.6,6670.1,6717.2,6787.9,6849.1,6988.1,7153.0,7357.9,7482.7,7687.6,7826.6,8040.9,8175.1,8479.0,8655.6,8926.5,9206.7,9470.5,9642.5,9807.3,9918.0,10040.5,10108.8,10179.5,10243.1,10290.2,10313.7,10342.0
Los Lagos,10,Calbuco,10102,36744.0,10.9,13.6,13.6,13.6,13.6,13.6,19.1,13.6,21.8,16.3,19.1,19.1,19.1,19.1,19.1,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,24.5,27.2,29.9,57.2,119.7,166.0,225.9,302.1,348.4,391.9,413.7,459.9,487.2,503.5,544.3,661.3,669.5,786.5,775.6,838.2,849.1,884.5,892.7,911.7,958.0,963.4,982.5,1001.5,1042.3,1107.7,1145.8,1194.8,1216.5,1325.4,1341.7,1407.0,1445.1,1613.9,1701.0,1894.2,2068.4,2209.9,2332.4,2503.8,2691.6,2873.9,3069.9,3192.4,3298.5,3377.4,3461.8,3510.8,3616.9,3739.4,3785.7,3962.6,4038.8,4218.4,4466.0,4806.2,5105.6,5508.4,5943.8,6420.1,6765.7,7103.2,7489.7,7625.7,7900.6,8129.2,8341.5,8545.6,8621.8,8766.1,8891.2,9057.3,9174.3,9332.1,9487.3,9609.7,9751.3,9835.6,9939.0,10042.5,10077.8,10265.6,10428.9,10543.2,10597.6,10657.5,10725.6,10801.8,10845.3,10891.6,10937.8,10989.5,11063.0,11169.2,11272.6,11452.2,11612.8,11778.8,12015.6,12165.3,12290.4,12500.0,12603.4,12649.7,12682.3,12693.2,12742.2,12804.8
Los Lagos,10,Castro,10201,47607.0,0.0,0.0,0.0,8.4,12.6,14.7,14.7,14.7,14.7,14.7,14.7,14.7,16.8,16.8,14.7,14.7,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,21.0,18.9,18.9,29.4,48.3,52.5,58.8,60.9,63.0,65.1,65.1,65.1,65.1,67.2,69.3,69.3,69.3,79.8,94.5,128.1,134.4,138.6,165.9,161.7,174.3,180.6,186.9,205.9,247.9,321.4,357.1,506.2,598.7,663.8,720.5,821.3,901.1,983.0,1058.7,1153.2,1216.2,1264.5,1321.2,1373.7,1409.5,1432.6,1455.7,1514.5,1552.3,1682.5,1774.9,1949.3,2069.0,2329.5,2535.3,2873.5,3077.3,3325.1,3533.1,3707.4,3835.6,4003.6,4178.0,4348.1,4469.9,4610.7,4717.8,4986.7,5140.0,5320.6,5440.4,5595.8,5700.8,5810.1,5896.2,6007.5,6087.3,6209.2,6314.2,6440.2,6522.2,6608.3,6717.5,6812.0,6908.6,7078.8,7225.8,7398.1,7601.8,7845.5,7937.9,8194.2,8429.4,8666.8,8809.6,9000.8,9158.3,9284.3,9412.5,9504.9,9633.0,9742.3,9788.5,9872.5
Los Lagos,10,Chaiten,10401,5020.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,199.2,239.0,219.1,219.1,219.1,219.1,239.0,239.0,239.0,239.0,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,318.7,298.8,298.8,298.8,298.8,298.8,318.7,318.7,318.7,318.7,318.7,318.7,318.7,318.7,338.6,338.6,338.6,338.6,338.6,378.5,358.6,358.6,358.6,378.5,378.5,517.9,836.7,1035.9,1294.8,1394.4,1573.7,1673.3,1673.3,1832.7,1832.7,2270.9,2390.4,2430.3,2569.7,2689.2,2709.2,2749.0,2788.8,2808.8,2828.7,2868.5,2868.5,2888.4,2948.2,2968.1,2988.0,2988.0,3047.8,3087.6,3127.5,3127.5,3127.5,3147.4,3147.4,3147.4,3147.4,3147.4,3147.4,3147.4,3167.3,3167.3,3187.3,3207.2,3306.8,3466.1,3764.9,3904.4,3984.1,4043.8,4163.3,4163.3,4183.3
Los Lagos,10,Chonchi,10203,16013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,25.0,50.0,74.9,81.2,87.4,143.6,243.6,580.8,730.7,1348.9,1398.9,1661.2,1836.0,2073.3,2160.7,2291.9,2423.0,2535.4,2604.1,2679.1,2747.8,2791.5,2866.4,2935.1,3010.1,3078.7,3103.7,3172.4,3222.4,3359.8,3528.4,3803.2,4071.7,4365.2,4646.2,4852.3,5120.8,5370.6,5639.2,5889.0,6045.1,6226.2,6301.1,6457.3,6513.5,6588.4,6650.8,6800.7,6963.1,7063.0,7169.2,7281.6,7356.5,7537.6,7693.7,7862.4,8043.5,8199.6,8312.0,8474.4,8599.3,8705.4,8767.9,8855.3,8949.0,9080.1,9248.7,9411.1,9592.2,9823.3,9948.2,10166.7,10347.8,10522.7,10678.8,10822.5,11009.8,11122.2,11209.6,11259.6,11284.6,11403.2,11453.2,11484.4
Los Lagos,10,Cochamo,10103,4006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,124.8,124.8,199.7,199.7,199.7,249.6,224.7,324.5,324.5,399.4,474.3,499.3,499.3,574.1,574.1,574.1,574.1,574.1,574.1,574.1,624.1,649.0,649.0,674.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,748.9,773.8,798.8,798.8,823.8,898.7,998.5,1023.5,1023.5,1023.5,1073.4,1323.0,1447.8,1522.7,1572.6,1622.6,1647.5,1622.6,1797.3,2046.9,2121.8,2121.8,2246.6,2770.8,2920.6,3719.4,4118.8,4518.2,4693.0,4742.9,5067.4,5317.0,5317.0,5466.8,5516.7,5566.7,5616.6,5716.4,5766.4,5766.4,6016.0,6090.9,6190.7,6440.3,6864.7,7139.3,7463.8,7788.3,8062.9,8487.3,8786.8,9036.4,9186.2,9361.0,9460.8,9510.7,9635.5,9635.5,9710.4,9735.4,9735.4,9760.4,9835.2,9860.2,9885.2,9985.0,10134.8,10209.7,10234.6,10234.6,10259.6,10284.6,10284.6,10284.6,10284.6
Los Lagos,10,Curaco de Velez,10204,4066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.3,295.1,368.9,418.1,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,442.7,467.3,467.3,516.5,516.5,590.3,614.9,614.9,688.6,860.8,959.2,959.2,983.8,1057.6,1082.1,1205.1,1401.9,1451.1,1770.8,1918.3,1992.1,2311.9,2361.0,2607.0,3000.5,3074.3,3246.4,3689.1,3812.1,4131.8,4304.0,4328.6,4402.4,4476.1,4525.3,4574.5,4722.1,4869.7,4943.4,5041.8,5140.2,5312.3,5361.5,5509.1,5681.3,5951.8,6173.1,6419.1,6665.0,6738.8,6837.2,7009.3,7107.7,7230.7,7353.7,7452.0,7452.0,7550.4,7648.8,7845.5,7968.5,8116.1,8288.2,8485.0,8804.7,8952.3,9124.4,9518.0,9862.3,10083.6,10157.4,10354.2,10378.8,10403.3,10501.7,10501.7
Los Lagos,10,Dalcahue,10205,15069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,39.8,39.8,39.8,39.8,39.8,39.8,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,53.1,53.1,53.1,53.1,53.1,53.1,66.4,53.1,53.1,53.1,53.1,66.4,92.9,112.8,126.1,126.1,126.1,126.1,132.7,146.0,146.0,185.8,225.6,358.4,477.8,637.1,736.6,915.8,988.8,1015.3,1114.9,1194.5,1260.9,1280.8,1314.0,1387.0,1453.3,1552.9,1632.5,1725.4,1824.9,1917.8,2130.2,2296.1,2475.3,2800.5,3165.4,3550.3,3948.5,4459.5,4837.7,5156.3,5435.0,5673.9,5813.3,5906.2,6025.6,6072.1,6184.9,6291.1,6384.0,6450.3,6490.1,6589.7,6702.5,6795.4,6861.8,7021.0,7074.1,7319.7,7366.1,7532.0,7638.2,7751.0,7830.6,7897.0,8023.1,8089.5,8182.4,8335.0,8587.2,8812.8,9058.3,9456.5,9768.4,10193.1,10432.0,10730.6,11016.0,11248.3,11334.5,11493.8,11546.9,11659.7,11812.3,11898.6,11965.0,12057.9
Los Lagos,10,Fresia,10104,12656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,15.8,71.1,55.3,71.1,71.1,165.9,181.7,158.0,158.0,189.6,221.2,292.4,434.6,482.0,561.0,600.5,679.5,695.3,742.7,900.8,932.4,908.7,900.8,916.6,932.4,932.4,987.7,1035.1,1066.7,1201.0,1327.4,1548.7,1619.8,1777.8,1920.0,1991.2,2070.2,2101.8,2109.7,2157.1,2204.5,2204.5,2204.5,2283.5,2283.5,2275.6,2307.2,2370.4,2402.0,2433.6,2670.7,2718.1,2852.4,2891.9,3057.8,3176.4,3287.0,3326.5,3595.1,3934.9,4306.3,4788.2,5135.9,5507.3,5894.4,6155.2,6534.5,6724.1,6882.1,6984.8,7142.9,7285.1,7474.7,7545.8,7640.6,7735.5,7806.6,7901.4,8051.5,8122.6,8185.8,8225.3,8312.3,8383.4,8541.4,8573.0,8707.3,8825.9,8928.6,9015.5,9078.7,9149.8,9292.0,9339.4,9608.1,9766.1,9979.5,10034.8,10248.1,10461.4,10698.5,10801.2,10888.1,10943.4,11006.6,11030.3,11125.2,11220.0,11283.2,11346.4,11401.7
Los Lagos,10,Frutillar,10105,20223.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,29.7,34.6,34.6,34.6,44.5,54.4,59.3,59.3,59.3,64.3,74.2,98.9,232.4,262.1,346.1,445.0,697.2,682.4,692.3,692.3,717.0,736.8,806.0,870.3,914.8,989.0,1216.4,1226.3,1340.1,1369.7,1434.0,1429.1,1532.9,1567.5,1587.3,1612.0,1651.6,1701.0,1923.6,2027.4,2225.2,2304.3,2403.2,2492.2,2556.5,2601.0,2675.2,2695.0,2744.4,2769.1,2803.7,2843.3,2917.5,2942.2,2966.9,2991.6,3026.3,3090.5,3184.5,3233.9,3342.7,3412.0,3491.1,3565.2,3728.4,3768.0,3950.9,4054.8,4198.2,4400.9,4663.0,4865.7,5157.5,5474.0,5780.5,5938.8,6106.9,6240.4,6482.7,6601.4,6744.8,6794.2,6967.3,7066.2,7343.1,7560.7,7758.5,7857.4,8055.2,8262.9,8386.5,8495.3,8658.5,8806.8,9009.5,9138.1,9350.7,9548.5,9845.2,9993.6,10221.0,10349.6,10562.2,10725.4,10952.9,11056.7,11274.3,11462.2,11660.0,11852.8,12080.3,12248.4,12431.4,12540.2,12649.0,12757.8,12876.4,12955.5,13034.7,13123.7,13188.0
Los Lagos,10,Futaleufu,10402,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,71.3,71.3,71.3,35.6,35.6,35.6,35.6,35.6,35.6,35.6,71.3,71.3,71.3,106.9,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,178.2,178.2,178.2,178.2,178.2,178.2,178.2,178.2,178.2,178.2,178.2,178.2,213.8,213.8,213.8,249.5,249.5,356.4,534.6,534.6,534.6,534.6,534.6,534.6,605.8,677.1,712.8,890.9,890.9,926.6,1283.0,1781.9,2067.0,2102.6,2352.1,2637.2,2672.8,2672.8,2708.5,2708.5,2708.5,2708.5,2744.1,2744.1,2744.1,2744.1,2744.1,2744.1,2744.1,2744.1,2744.1,2744.1,2779.8,2779.8,2779.8,2779.8,2815.4,2815.4,2815.4,2851.0,2851.0,2886.7,2886.7,2922.3,2922.3
Los Lagos,10,Hualaihue,10403,9525.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,31.5,42.0,42.0,42.0,42.0,52.5,84.0,136.5,136.5,126.0,126.0,126.0,126.0,136.5,210.0,210.0,210.0,210.0,210.0,210.0,210.0,231.0,262.5,304.5,315.0,315.0,315.0,325.5,430.4,472.4,545.9,577.4,598.4,598.4,608.9,703.4,787.4,944.9,1081.4,1217.8,1448.8,1616.8,1921.3,2152.2,2666.7,2761.2,2887.1,3044.6,3139.1,3149.6,3254.6,3317.6,3443.6,3464.6,3475.1,3475.1,3485.6,3506.6,3527.6,3538.1,3601.0,3664.0,3968.5,4210.0,4713.9,5028.9,5511.8,5669.3,5921.3,6141.7,6540.7,6687.7,7086.6,7307.1,7695.5,8031.5,8273.0,8577.4,8766.4,8944.9,9228.3,9301.8,9585.3,9784.8,10068.2,10141.7,10278.2,10425.2,10593.2,10656.2,10740.2,10876.6,10960.6,11055.1,11128.6,11191.6,11223.1,11233.6,11286.1,11422.6,11559.1,11632.5,11758.5,11863.5,11937.0,12010.5,12073.5,12105.0,12136.5,12157.5,12189.0,12189.0,12199.5,12231.0,12252.0
Los Lagos,10,Llanquihue,10107,18621.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,5.4,10.7,5.4,5.4,5.4,5.4,5.4,5.4,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,43.0,48.3,150.4,354.4,333.0,300.7,451.1,375.9,408.1,370.5,381.3,424.3,563.9,639.1,703.5,816.3,880.7,923.7,977.4,1041.8,1149.2,1208.3,1224.4,1251.3,1262.0,1305.0,1347.9,1482.2,1503.7,1530.5,1621.8,1702.4,1756.1,1815.2,1879.6,1960.2,2013.9,2158.9,2201.8,2223.3,2255.5,2325.3,2357.6,2427.4,2443.5,2459.6,2481.1,2534.8,2626.1,2658.3,2658.3,2706.6,2765.7,2889.2,2916.1,3055.7,3120.1,3184.6,3313.5,3544.4,3780.7,4178.1,4452.0,4956.8,5386.4,5848.2,6288.6,6535.6,6820.3,7029.7,7142.5,7276.7,7459.3,7588.2,7701.0,7878.2,7991.0,8350.8,8646.2,8855.6,8973.7,9145.6,9215.4,9263.7,9338.9,9446.3,9489.3,9543.0,9575.2,9634.3,9714.8,9838.4,9961.9,10214.3,10391.5,10633.2,10762.0,10944.6,11062.8,11368.9,11583.7,11814.6,12040.2,12260.4,12362.4,12464.4,12534.2,12657.8,12759.8,12797.4,12899.4,13001.4
Los Lagos,10,Los Muermos,10106,17817.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,16.8,16.8,22.5,73.0,89.8,89.8,123.5,213.3,224.5,224.5,230.1,263.8,297.5,342.4,353.6,426.6,465.8,527.6,566.9,594.9,634.2,690.4,768.9,853.1,920.5,965.4,1010.3,1145.0,1229.2,1274.1,1302.1,1515.4,1594.0,1689.4,1818.5,1913.9,1970.0,2205.8,2284.3,2447.1,2553.7,2604.3,2688.4,2744.6,2845.6,2941.0,3064.5,3126.2,3188.0,3221.6,3266.5,3339.5,3378.8,3468.6,3474.2,3524.7,3603.3,3726.8,3850.3,3990.6,4158.9,4310.5,4501.3,4798.8,5051.4,5421.8,5680.0,6016.7,6325.4,6606.1,6869.8,7128.0,7307.6,7633.2,7891.3,8177.6,8340.3,8660.3,8834.3,9193.5,9339.4,9418.0,9524.6,9698.6,9788.4,10007.3,10147.6,10327.2,10450.7,10557.3,10624.7,10697.6,10759.4,10798.7,10838.0,10922.2,10939.0,11012.0,11068.1,11101.8,11264.5,11365.5,11404.8,11449.7,11533.9,11573.2,11635.0,11719.1,11780.9,11853.8,11932.4,12044.7
Los Lagos,10,Maullin,10108,14894.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,13.4,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,20.1,94.0,100.7,100.7,100.7,100.7,100.7,100.7,100.7,114.1,120.9,134.3,147.7,208.1,275.3,275.3,315.6,342.4,382.7,423.0,490.1,564.0,698.3,718.4,852.7,919.8,1040.7,1114.5,1342.8,1564.4,1765.8,1913.5,2047.8,2262.7,2618.5,2779.6,3028.1,3115.3,3195.9,3249.6,3283.2,3336.9,3404.1,3464.5,3585.3,3625.6,3827.0,4021.8,4290.3,4458.2,4639.5,4800.6,4941.6,5129.6,5331.0,5418.3,5539.1,5660.0,5740.6,5881.6,6002.4,6197.1,6304.6,6378.4,6492.5,6586.5,6841.7,7137.1,7627.2,7942.8,8520.2,9057.3,9957.0,10218.9,10655.3,10890.3,11279.7,11615.4,11837.0,11957.8,12260.0,12407.7,12595.7,12689.7,12756.8,12837.4,12978.4,13085.8,13273.8,13401.4,13528.9,13569.2,13750.5,13898.2,14019.1,14153.4,14207.1,14220.5,14395.1,14509.2,14542.8,14630.1,14683.8,14717.3,14737.5,14771.0,14838.2,14938.9,15026.2,15106.8,15214.2,15234.3,15314.9,15375.3,15408.9,15462.6,15523.0,15570.0,15603.6
Los Lagos,10,Osorno,10301,173410.0,38.1,69.2,94.0,109.6,119.4,126.9,133.8,139.0,143.6,152.8,160.3,162.6,176.5,181.7,184.5,186.8,196.1,196.6,197.8,197.8,204.7,212.8,225.5,230.1,238.7,241.6,260.1,264.7,268.7,268.7,278.0,288.3,325.2,332.2,347.7,365.6,391.0,421.5,456.1,505.2,545.0,575.5,601.5,627.4,649.3,689.1,720.3,747.4,779.1,801.6,813.1,854.6,907.1,970.5,1050.7,1136.0,1206.4,1291.2,1370.2,1454.4,1540.3,1645.2,1670.6,1723.7,1777.9,1848.8,1945.7,2037.4,2127.9,2190.2,2270.3,2347.0,2405.9,2458.9,2528.1,2600.2,2659.0,2725.9,2788.8,2874.7,2941.6,3029.8,3127.8,3268.6,3447.9,3716.6,3877.5,4146.8,4342.3,4611.0,4795.0,5023.9,5183.7,5346.3,5455.3,5609.8,5705.6,5860.7,5999.1,6203.2,6394.1,6636.3,6806.4,7031.9,7223.9,7471.3,7626.4,7859.4,7993.2,8200.8,8363.4,8554.9,8685.2,8822.4,8921.1,9075.0,9191.5,9286.1,9364.5,9463.1,9560.0,9715.7,9839.7,10015.6,10148.2,10313.7,10419.8,10540.3,10630.9,10760.6,10835.6,10925.6,11036.3,11128.5,11209.8,11292.3
Los Lagos,10,Palena,10404,1827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,164.2,164.2,383.1,1970.4,2736.7,3119.9,3503.0,3612.5,3721.9,3886.2,3886.2,4105.1,4871.4,5801.9,6075.5,6239.7,6349.2,6294.5,6349.2,6349.2,6513.4,6513.4,6568.1,6568.1,6568.1,6568.1,6568.1,6622.9,6568.1,6568.1,6568.1,6568.1,6568.1,6568.1,6568.1,6622.9,6622.9,6732.3,6841.8,6951.3,7115.5,7225.0,7225.0,7225.0,7225.0,7279.7,7334.4,7334.4,7334.4,7334.4
Los Lagos,10,Puerto Montt,10101,269398.0,12.6,16.3,9.3,13.0,13.7,14.5,25.2,27.1,28.2,27.8,27.1,27.1,19.3,19.3,19.3,20.0,23.0,23.4,32.7,40.8,45.3,49.4,71.6,79.1,92.1,112.5,132.1,160.0,194.9,213.1,269.9,317.0,354.5,430.6,463.3,544.5,639.2,726.4,787.3,874.9,930.6,982.2,1031.2,1080.6,1106.2,1137.7,1171.5,1224.6,1264.7,1300.7,1338.9,1380.1,1419.5,1476.6,1538.6,1603.2,1657.8,1735.0,1791.8,1880.1,1958.4,2074.6,2134.0,2229.4,2324.1,2389.4,2468.8,2570.2,2659.3,2758.0,2821.5,2899.8,2959.6,3027.1,3088.4,3161.9,3235.4,3330.4,3412.8,3543.1,3624.4,3788.1,3922.8,4143.7,4378.3,4660.8,4875.7,5151.5,5405.4,5660.8,5863.8,6053.1,6216.1,6387.6,6536.4,6664.5,6769.2,6907.3,7035.3,7207.6,7362.7,7499.3,7608.4,7772.1,7900.9,8050.2,8142.2,8283.7,8368.7,8494.5,8612.2,8748.0,8861.2,9002.3,9121.8,9247.7,9327.5,9421.0,9496.4,9610.7,9712.0,9862.0,9957.0,10098.1,10218.3,10355.7,10474.8,10601.0,10701.3,10816.0,10883.2,10943.7,11024.6,11088.4,11137.8,11209.1
Los Lagos,10,Puerto Octay,10302,9192.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,10.9,10.9,21.8,43.5,43.5,32.6,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,65.3,54.4,87.0,87.0,87.0,97.9,97.9,97.9,97.9,97.9,119.7,206.7,446.0,467.8,522.2,533.1,652.7,761.5,826.8,881.2,924.7,1033.5,1218.5,1272.8,1359.9,1392.5,1425.2,1457.8,1490.4,1523.1,1599.2,1697.1,1718.9,1773.3,1827.7,1849.4,1893.0,1969.1,2088.8,2208.4,2230.2,2371.6,2436.9,2523.9,2556.6,2611.0,2730.6,2752.4,2785.0,2817.7,2828.5,2828.5,2904.7,3067.9,3241.9,3252.8,3405.1,3655.4,4014.4,4427.8,4906.4,5113.1,5319.8,5406.9,5559.2,5678.9,5776.8,5885.6,5896.4,5939.9,6070.5,6124.9,6255.4,6407.7,6668.8,6799.4,6940.8,7049.6,7158.4,7223.7,7408.6,7560.9,7713.2,7767.6,7919.9,7941.7,7985.2,8039.6,8072.2,8137.5,8224.5,8246.3,8344.2,8442.1,8648.8,8735.9,8899.0,9051.3,9171.0,9312.4,9475.6,9551.8,9617.1,9725.8,9845.5,9899.9,9954.3,9997.8,10161.0
Los Lagos,10,Puerto Varas,10109,48620.0,0.0,0.0,0.0,8.2,0.0,0.0,12.3,14.4,16.5,16.5,18.5,18.5,18.5,16.5,16.5,16.5,16.5,18.5,22.6,30.9,35.0,37.0,61.7,76.1,92.6,109.0,125.5,135.7,152.2,164.5,174.8,195.4,201.6,224.2,230.4,261.2,281.8,298.2,343.5,427.8,462.8,493.6,514.2,532.7,563.6,592.3,623.2,647.9,693.1,732.2,767.2,783.6,806.3,822.7,849.4,900.9,954.3,1009.9,1061.3,1120.9,1168.2,1207.3,1229.9,1262.9,1314.3,1406.8,1462.4,1557.0,1639.2,1707.1,1752.4,1783.2,1838.7,1861.4,1900.5,1956.0,2005.3,2065.0,2122.6,2231.6,2299.5,2441.4,2536.0,2692.3,2836.3,3007.0,3210.6,3432.7,3619.9,3788.6,4000.4,4204.0,4372.7,4582.5,4738.8,4909.5,5072.0,5248.9,5403.1,5512.1,5682.8,5874.1,6003.7,6188.8,6308.1,6460.3,6550.8,6676.3,6770.9,6912.8,7015.6,7102.0,7153.4,7192.5,7237.8,7307.7,7348.8,7451.7,7515.4,7671.7,7780.7,7945.3,8046.1,8235.3,8336.1,8535.6,8597.3,8755.7,8833.8,8990.1,9088.9,9193.7,9302.8,9374.7,9415.9,9471.4
